Título|Ano de Publicação|Tipo de Acesso|Tipo de Documento|Assuntos|Idioma|Descrição|Link de Acesso
Gestão do conhecimento : proposta de um modelo aplicável às agências de correios|2002|Open Access|Dissertação|Gestão do conhecimento;Controle de qualidade;Empresa Brasileira de Correios e Telégrafos.|por|A era do conhecimento, produto da revolução tecnológica e da velocidade das informações, tem apresentado grandes desafios para as organizações atuais que buscam a excelência e a competitividade no segmento de serviços. Este trabalho apresenta um estudo aplicado às agências da Empresa Brasileira de Correios e Telégrafos. Inicialmente, são apresentados alguns conceitos sobre a Gestão do Conhecimento, que constitui uma importante ferramenta para empresas que buscam esta competitividade no mercado onde atuam. Logo após, é feita a proposta e aplicação de um modelo fundamentado de Gestão do Conhecimento e adaptado para a realidade das agências da Empresa Brasileira de Correios e Telégrafos. O modelo de Gestão do Conhecimento apresentado, envolvendo o mapeamento, a construção e a disseminação do conhecimento, representa uma inovação no âmbito da organização em estudo. Ao utilizar as melhores práticas mapeadas e construídas pelos seus próprios funcionários, a Empresa Brasileira de Correios e Telégrafos rompe o paradigma de trabalhar voltada simplesmente para seus processos, passando a valorizar o conhecimento, a informação e o capital humano, que constitui o principal ativo da organização.|http://hdl.handle.net/10183/1689
Proposta de um sistema para avaliação de fornecedores : estudo prático da empresa Marcopolo S/A|2002|Open Access|Dissertação|Fornecedores;Suprimentos;Gestão da produção|por|As empresas estão procurando por um rápido desenvolvimento de acordo com as necessidades de sobrevivência e competição do mercado. Neste contexto é importante desencadear relações duradouras entre clientes e fornecedores. Portanto a gestão de suprimentos, não pode ser considerada como um custo para a estrutura da empresa, mas um sistema capaz de desenvolver métodos e processos administrativos e operacionais agregando valor para a organização. Melhorar a performance da gestão de suprimentos, é uma importante meta. Neste processo está a administração da necessidades de aquisição, a qual pode representar um diferencial competitivo para as empresas, se mantido por fornecedor capacitado e qualificado. Um desafio das empresas é o desenvolvimento de um sistema adequado e capaz de mensurar o potencial do desempenhodos fornecedores. Este trabalho apresenta uma proposta para o aprimoramento do sistema de avaliação do potencial do desempenho dos fornecedores de uma empresa encarroçadora de ônibus. O sistema proposto foi aplicado em fornecedores habituais, sendo seus resultados comparados com o sistema anterior. A proposta também foi comparado com outros três sistemas de avaliação de fornecedores da cadeia automotiva. Os principais resultados apresentam níveis de desempenho, que até então, não eram conhecidos pela empresa. O sistema fornece informações estratégicas para alicerçar a tomada de decisão dos negociadores de aquisição no desempenho de suas atividades.;The companies are looking for fast development, according to the needs of market competition and survival. In this context, it is important to set lasting relationships between clients and suppliers. Thus, supply management can’t be considered as a cost for the company structure, but as a system able to develop operational and administrative processes and methods adding value for the organization. Improving the performance of the supply management is an important goal. In this process is the administration of purchasing needs, which may represent a competitive differential for the companies, if sustained by capable and qualified supplier. One challenge faced by the companies is the development of a suitable system to measure the supplier’s potential. This work shows a proposal for the improvement of the system for access supplier’s potential in a company that works with bus bodyworks. The proposed system was applied in regular suppliers, being its results compared with the former system. The proposal was also compared with other three assessment systems for automotive chain suppliers. The main results show several opportunities that weren’t known by the company up to that time. It provides strategic information to base the decision of the purchasing dealers, guiding their critical activities.|http://hdl.handle.net/10183/1690
Avaliando a gestão dos correios na Bahia através de indicadores de desempenho|2002|Open Access|Dissertação|Avaliação de desempenho;Empresa Brasileira de Correios e Telégrafos. Bahia|por|A atividade postal se constitui numa das formas mais antigas de prestação de serviços da história da humanidade e tem início com a necessidade de comunicação das pessoas. O setor postal se organiza de acordo com a legislação dos Países, normalmente, em prestação de serviços públicos, a exemplo do que ocorre no Brasil. A realidade mercadológica do mundo tem mudado o relacionamento das organizações com os seus clientes, principalmente em função da globalização. O setor postal Brasileiro experimenta estas mudanças e passa a dedicar mais atenção aos clientes, através das atividades que desenvolve. Uma das maneiras de conferir se a atividade produz o resultado que se espera é a medição. E, analisando o caso dos Correios da Bahia, encontrou-se a oportunidade de implementar um modelo de avaliação de desempenho e gestão que poderá reorientar as atividades da organização, considerando outras variáveis além das operacionais, como financeiras, do ambiente interno, dos clientes e da responsabilidade social da organização.  O caso foi estudado a partir de três modelos de avaliação de desempenho e gestão, com a opção por um deles. A escolha do modelo está vinculada aos objetivos do estudo, que são voltados à análise crítica dos indicadores de desempenho e a conseqüente proposição de um modelo capaz de corrigir desvios e adequar o processo de gestão. Dentre os modelos analisados, encontram-se o Quantum (HRONEC), o Capital Intelectual (STEWART) e o Balanced Scorecard (KAPLAN & NORTON), sendo que este último foi o proposto para o acompanhamento da gestão. Em razão das características e particularidades dos Correios da Bahia, foi sugerida uma alteração na arquitetura original do Balanced Scorecard, sendo incluída a perspectiva da responsabilidade social e do aspecto legal no campo das medições. O modelo é composto por cinco perspectivas com seus respectivos objetivos estratégicos, vinculados aos fatores críticos de sucesso e foi adaptado da obra Organização voltada para a estratégia dos autores KAPLAN & NORTON (2001). Com a adoção do modelo proposto é possível que as distorções verificadas na pesquisa sejam corrigidas e a gestão dos Correios da Bahia seja conduzida para o futuro de forma equilibrada.;Postal activities have been one of the oldest ways to serve the community in the history of humanity. It started off with the need that people had to communicate with each other. The postal sector is organised according to the legislation of each country; usually serving the public as it is done in Brazil. The marketing reality of the world has been changing the relationship between the organisation and its clients, mainly due to globalisation. The Brazilian postal sector is going through these changes and has been dedicating more attention to its clients by means of the activities that it develops. One of the possible ways of checking if the activity that has been taking place is productive, is by measurement. When the specific case of the Post Offices of Bahia was analysed, it was found that there was a necessity of improving its performance evaluation model and its management evaluation model. This way, the organising activities could be redirected, taking into consideration the other possibilities as well as the operational ones, such as the finance, the external environment, the clients and the organisation’s social responsibilities.  The case has been analysed taking under consideration three evaluation and management models, by selecting one of them. The specific selection of the model is related to the study aims. These are related to the critical analysis of the performance indicators and consequently to the proposal of a model that might be able to correct the errors and be adequate to the management process. Amongst the models that were analysed there are; Quantum (HRONEC), Intellectual Capital (STEWART) and Balanced Scorecard (KAPLAN & NORTON). The last one mentioned was the one that was indicated to do the follow up of the managing. A change in the original structure of the Balanced Scorecard was necessary due to the Post Office of Bahia specific characteristics and its peculiarities. The perspective of the social responsibility and the legal aspect of the measuring fields were included in it. The model is composed by five perspectives along with their respective strategic objectives, all these, linked to the success critical factors. It was all adapted from “Organização orientada para a Estratégia”, KAPLAN & NORTON (2001). By using the model that was proposed it is possible to correct the errors that were found throughout the research and that the Post Office of Bahia may be led to the future in a balanced manner.|http://hdl.handle.net/10183/1691
Avaliação da satisfação e motivação dos técnico-administrativos em uma instituição de ensino superior : um estudo de caso|2002|Open Access|Dissertação|Administração de pessoal;Satisfação no trabalho;Motivação;Gestão de pessoas|por|A busca pela satisfação e motivação de uma categoria de funcionários públicos de uma instituição de ensino superior é o tema do presente trabalho, o qual aborda as seguintes questões: como motivar funcionários que estão com o seu salário defasado? Será que um reajuste salarial irá motivá-Ios? Ou há outros fatores que determinam a satisfação e motivação dos funcionários? Visando responder essas questões e elaborar um plano de ação que aumente a satisfação e motivação dos funcionários, o presente trabalho apresenta um estudo sobre a satisfação no trabalho e as principais teorias motivacionais. As particularidades de uma organização pública também são abordadas. O trabalho envolve um estudo aplicado, o qual inicia apresentando o perfil da categoria de funcionários públicos que será estudada: os técnico-administrativos da Escola de Engenharia da Universidade Federal do Rio Grande do Sul. Através de pesquisas, foi possível aprofundar o conhecimento relativo aos 116 funcionários da instituição, identificando o seu nível de satisfação e os fatores de trabalho que consideram mais importantes. A participação da Direção da Escola de Engenharia da UFRGS no estudo aplicado foi relevante, na medida em que foram estudadas as propostas contidas no Plano de Gestão 2001 - 2004 da Direção da Escola, que possuem potencial para afetar a satisfação e motivação dos seus funcionários. Finalizando o estudo aplicado, o plano de ação para motivar e satisfazer os funcionários da Escola de Engenharia da UFRGS foi apresentado e questionado com relação ao seu potencial motivacional.|http://hdl.handle.net/10183/1693
Contribuição a inspeção e a avaliação da segurança de estruturas acabadas de concreto armado|1991|Open Access|Dissertação|Estruturas de concreto armado : Confiabilidade|por|Neste trabalho abordam-se as questões relevantes de uma avaliação analítica de estruturas acabadas, apresentando-se os aspectos fundamentais quanto à inspeção e verificação da sua segurança. Primeiramente, apresenta-se os métodos de avaliação, enfatizando-se as vantagens e restrições do emprego de cada método. Quanto à inspeção, são apresentados e discutidos os principais ítens que devem ser verificados nas estruturas acabadas. :t:nfasemaior é dada à inspeção da resistência do concreto, discutindo-se aspectos de sua variação nas ~struturas e apresentando-se os métodos de ensaio empregados. É proposta uma metodologia para a inspeção do concreto, racionalizando-se o emprego dos métodos não-destrutivos. Por fim, destaca-se os aspectos teóricos da verificação da segurança nas estruturas acabadas e as principais diferenças quanto à introdução da segurança nos projetos de novas estruturas.;In this work the relevant questions of the analytic evaluationof existing structuresare studied in order to bring out the main featuresregardingthe inspectionof their safety. At first, the evaluation methods are checked, highlighting the advantages and restrictions of the use of each evaluation method. Regarding the inspection, the main items which should be verified in the existing structures are presented and discussed.A greater emphasisis given to the concrete strength inspection, approaching variation aspects of structures and describing the most commonly used testing methods. A methodology to concrete compressive strength inspection is proposed rationalizingthe use of the non-destructivemethods. At last, the theoretical aspects of the safety assessmentof the existingstructuresare dealt with and their main differences regarding the safety cpnsiderations of structure design theory are discussed.|http://hdl.handle.net/10183/1700
As perdas de materiais na construção de edificações : sua incidência e seu controle|1993|Open Access|Dissertação|Materiais de construção;Perdas na construção civil|por|O presente trabalho consiste em uma análise das perdas de materiais na construção de edificações. Inicialmente, são classificados os diferentes tipos de perdas de materiais e apresentados os resultados de pesquisas já realizadas sobre o assunto. São discutidos, também, alguns princípios do gerenciamento das materiais e apresentados conceitos relativos a sistemas de controle. É apresentada a metodologia e os resultados de um estudo realizado em cinco canteiros de obras, situados na cidade de Porto Alegre, no qual foram levantados índices e causas de incidências de perdas de materiais. A pesquisa realizada demonstrou que há consideráveis variações em relação à incidência de perdas para diferentes insumos e de um mesmo insumo para diferentes canteiros. Estes índices são bastante elevados em comparação com os valores apontados pela bibliografia. Este estudo demonstrou, também, que existem oportunidades de redução das perdas de materiais através de melhorias no manuseio e estacagem de materiais e, principalmente, através de aplicação de métodos que possibilitem a identificação e o controle das perdas durante o processo construtivo. Por fim,é apresentado um conjunto de diretrizes para a implementação de um sistema de controle de perdas de materiais para a construcão de edificações;This study consists of an investigation on the incidence of material waste in the building industry. Initiaily, a classification of different kinds af building waste is presented and the results of some previous studies are discussed. Also, some principies of materiais management are analysed, and a number of concepts related to control systems are presented. Then, the methodology adopted in the research is described and the results of a study carried out in five different building sites situated in the city of Porto Alegre are analysed, in which the amount of building waste was monitored and its causes identified. The research indicated that there are considerable variations in the incidence of waste for different materials and in different sites. These indices tend to be much higher than the values mentioned in the bibliography. The study also demostrated that there are oportunities for reducing waste through improvements in the starage and handling of materials and, especially, by employing managerial methods which allow the identification and control of waste during the construction process. Finally, a number of guidelines for implementing material waste control systems are proposed.|http://hdl.handle.net/10183/1701
Análise numérica de problemas de fratura elástica e elastoplástica|1993|Open Access|Dissertação|Fratura (Engenharia);Elementos finitos|por|Este trabalho apresenta o método dos elementos finitos em conjunto com métodos numéricos especificos para a solução de problemas de fratura. Esta é uma poderosa ferramenta para a análise de fraturas e soluções confiáveis são obtidas para problemas complexos de Engenharia tanto no campo linear como no não-linear. O elemento finito. implementado é do tipo isoparamétrico quadrâtico da família Serendipity. Com dois graus de liberdade por nó, permite discretizar em estado plano de tensão ou deformação estruturas com geometrias bastante variadas. Para a análise linear são implementadas quatro técnicas consagradas para a avaliação do fator de intensidade de tensão no modo I de fratura: extrapolação de doslocamentos (usando malha somente com elementos convencionais e malha mesclada com elementos especiais), taxa de liberação de energia de defermação, extensão virtual da trinca e o método da integral J, descartando-se neste caso a hipótese de descarregamento. A linguagem de programação adotada é o FORTRAN 77. A entrada de dados é feita por intermédio de arquivos previamente preparados. Os resultados obtidos são confrontados com resultados experimentais e computacionais fornecidos por outros programas. Analisam-se placas, estruturas de uso na indústria e simulam-se ensaios como o corpo de prova de flexão em três pontos e o corpo de prova de tensão. compacto.|http://hdl.handle.net/10183/1706
Análise elastoplástica de grelhas planas de concreto armado|1987|Open Access|Dissertação|Concreto armado;Métodos numéricos|por|O objetivo deste trabalho é apresentar um programa computacional para analisar problemas elastoplásticos com pequenas deformações em grelhas planas de concreto armado, utilizando o método dos deslocamentos. O material é definido através de um critério de escoamento generalizado que leva em consideração o efeito dos esforços de corte, momento fletor e momento torsor nas seções críticas e apresenta endurecimento isótropo. Uma solução incremental empregando o método da matriz de rigidez tangente foi adotado. Algumas comparações foram feitas com resultados experimentais, numéricos e teóricos.;The aim of this work is to present a computational program to analyse elastoplastic problems of small deformations in reinforced concrete grids using the matrix displacement method. The material is defined through a generalized yield criterion that accounts for bending, torsion and shear effects at the critical sections and presents isotropic hardening. An incremental solution with tangent stiffnen matrix is used. Some comparisons were made with experimental, numerical and theoretical results.|http://hdl.handle.net/10183/1715
Orçamentos de edificações residenciais : método sistematizado para levantamento de dados em planta e calculo de quantitativos|1987|Open Access|Dissertação|Orçamento;Construção civil;Custo|por|O Orçamento Discriminado de obras de edificação tem seus resultados originários do interrelacionamento de varios fatores, entre eles: dados levantados em planta, cálculo de quantitativos e composições unitárias para serviços. Estudou-se nesse trabalho dois desses três itens fundamentais. Os aspectos abordados foram o levantamento de dados, para torná-lo ágil e não repetitivo, e o cálculo de quantitativos, transformando-o em tarefa objetiva. A sistematização da medição que é aqui proposta trabalha sobre esses dois elementos e demonstra que até em serviços como instalações, um estudo profundo possibilita a criação de planilhas e encaminhamento genérico que torna o serviço de orçamentação metódico e acessível a todos, e não só ao responsável por sua execução. Tenta-se mostrar que a criação de metadalogia sistematizada permite introduzir a orçamentação em tratamentos computacionais já na fase de cálculo de quantitativos e não só para cálculo de produtos finais (quantitativo x consumos unitários) e impressão de resultados.;The Specified Cost Estimate of building construction results originally from several relatd factors, among which: plan data gathering, calculatian of quantities and the unitary composition af labors. In this paper, two of those three basic items have been studied. The aspects approached were the data gathering, in order to make it easy to handle and not repetitive, and the calculation of quantities by transforming it into an objective task. The measuring systematization proposed herein handles with these two elements and shows that even in labors such as installations a thorough study makes it possible to create standard forms and a general work guidance which causes the estimate task to become methodical and accessible t o anyone and not only to the person in charge of it. lt is attemped to show that the creation of a systematized methodology makes it possible to introduce the estimate in computer processes at the stage of calculation of quantities and not only for the calculation of final results (quantities x unitary consumption) and the inpression thereof.|http://hdl.handle.net/10183/1716
Um estudo do perfil demandado pelo mercado de trabalho para os alunos egressos da Escola Técnica da Universidade Federal do Rio Grande do Sul|2002|Open Access|Dissertação|Mercado de trabalho;Perfil profissional;Universidade Federal do Rio Grande do Sul. Escola Técnica. Ensino|por|A educação profissional no Brasil sempre esteve voltada para o desenvolvimento de aptidões para a vida produtiva. A rapidez das transformações tecnológicas, entretanto, passou a exigir dos profissionais de nível técnico uma qualificação atualizada, que atenda às dinâmicas exigências do mundo do trabalho. Além disso, a recente reforma na legislação básica do ensino profissional concedeu relativa autonomia às instituições de ensino, tanto para a organização e o planejamento de seus cursos quanto para a sua adequação às demandas dos setores produtivos. Daí a necessidade de se implantarem mecanismos permanentes de consulta a fim de avaliar os atributos valorizados pelo mercado de trabalho, a exemplo do que propõe o estudo de caso desta dissertação. Para definir o perfil do egresso demandado pelo mercado de trabalho, foram pesquisadas as empresas potencialmente interessadas em contratar egressos da Escola Técnica da Universidade Federal do Rio Grande do Sul, instituição que tradicionalmente forma recursos humanos com vistas ao mercado de trabalho. A partir dos resultados obtidos com o levantamento, foram elaboradas sugestões no sentido de adequar o perfil das habilitações oferecidas às demandas de mercado, considerando as diferentes áreas profissionais desenvolvidas na Escola Técnica.;Professional education in Brazil was always focused on the development of abilities for the productive sector. Nowadays, the speed of technological changes demands continuous qualification from professionals of technical level. This is necessary in order to attend the dynamic labor requirements. Moreover, the recent amendment in the professional education legislation allows greater autonomy to education institutions, especially regarding new courses planning. That requires the implantation of permanent research capable to evaluate important market attributes, as the study proposed in this thesis. A survey was conducted to identify the profile demanded by the market. The study contemplates companies that usually employ egresses from the Technical School of the Federal University of Rio Grande do Sul. Based on the results of the survey, suggestions were made in order to adequate the profile offered to the market. These suggestions take into account the distinct professional areas developed by the technical school.|http://hdl.handle.net/10183/1727
Recuperação de serviços no processo de atendimento em restaurante : estudo de caso em Porto Alegre|2002|Open Access|Dissertação|Prestação de serviços;Qualidade de serviços;Restaurantes|por|O trabalho contempla a recuperação de serviços como instrumento para obtenção de diferencial competitivo de atendimento direto ao público para empresa de serviços de alimentação. Apresenta-se uma revisão bibliográfica dos modelos de recuperação de serviço e sua importância na estratégia das empresas. Identificam-se diferentes tipos de serviços de restaurante, com seus processos os tipos de falhas encontrados nos mesmos. Como parte do trabalho é realizado um estudo de caso em restaurante, apresentando suas características e estratégia de ação em relação à resolução de falhas no processo atendimento. O cenário da empresa, com suas características e necessidades particulares, é identificado a partir de levantamento de dados, onde são utilizadas fontes secundárias e resultados de pesquisa com os clientes da empresa.. Como resultado são estabelecidas estratégia de recuperação de serviços com ações práticas de atuação no dia-a-dia da empresa.|http://hdl.handle.net/10183/1728
Implementação e gestão de custos em empresas de distribuição|2002|Open Access|Dissertação|Gestão de custos;Administração financeira|por|O trabalho discute a situação da distribuição no país, suas necessidades de avaliação de rentabilidade dos vários objetos de visualização (cliente, representantes comerciais, regiões, produtos e fornecedores) e, a partir dos dados disponíveis na empresa, a implementação de sistemas de custeio e análise gerencial de seus custos. O desenvolvimento de um sistema com este fim e os resultados que podem ser obtidos são apresentados a partir de um estudo de caso.|http://hdl.handle.net/10183/1731
Mapeamento e disseminação do conhecimento : um estudo na área operacional de uma empresa de telecomunicações|2002|Open Access|Dissertação|Gestão do conhecimento;Telecomunicações|por|Esta dissertação, após a apresentação de uma revisão bibliográfica sobre aprendizado organizacional e gestão do conhecimento, aborda a questão do mapeamento, identificação e disseminação do conhecimento numa área operacional de uma empresa prestadora de serviços de telecomunicações. Baseado nos princípios da gestão do conhecimento, é descrito como foi realizado um levantamento dos postos de trabalho, seguido do mapeamento do conhecimento existente, identificação das necessidades e disseminação do conhecimento entre os indivíduos integrantes da área operacional. A disseminação do conhecimento ocorreu dentro dos respectivos postos de trabalho, tendo como objetivos aumentar a capacitação de todos os empregados e reduzir o risco de perda do conhecimento por ""tum-over"". A maior capacitação dos funcionários permite a melhoria da qualidade do serviço prestado e a redução dos tempos de recuperação dos serviços. A partir dos estudos realizados, criou-se um modelo para a implantação da gestão do conhecimento, o qual está organizado em três etapas principais: identificação, mapeamento e disseminação. O modelo proposto possibilita aplicar os conceitos de gestão do conhecimento de uma forma prática, utilizando os recursos disponíveis na própria empresa. O uso do modelo proposto pode auxiliar a manter as equipes capacitadas para o pleno desempenho de suas atividades.|http://hdl.handle.net/10183/1732
A sistematização da gestão baseada em atividades (ABM) - Activity Based Management - para aplicação na área hospitalar : caso Centro de Terapia Intensiva de um hospital universitário público|2002|Open Access|Dissertação|Administração hospitalar;Custeio baseado em atividades;Unidades de terapia intensiva|por|Esta pesquisa tem por base a aplicação da Gestão Baseada em Atividades ABM - Activity Based Management -, em um Centro de Terapia Intensiva (CTI) de um hospital universitário público. Tem corno objetivo aperfeiçoar a prática gerencial do CTI, estabelecendo relações de causa e efeito no uso dos recursos (humanos, tecnológicos, materiais), permitindo efetuar mudanças para sua melhor utilização, maximizando beneficios a toda organização. O enfoque metodológico foi a pesquisa qualitativa e quantitativa, sendo que o Centro de Terapia Intensiva foi o foco de análise na implementação do ABM. As etapas envolvidas na condução deste trabalho foram a exploratória e a dos seminários, orientadas pela técnica de Thiollent (2000). O trabalho propõe urna sistemática de aplicação do ABM em CTI. A partir de sua aplicação no caso específico - CTI de um hospital público de Porto Alegre - discute os principais benefícios e limitações, bem corno as informações gerenciais proporcionadas. De acordo com análise do conteúdo e os resultados obtidos, pôde-se alicerçar o conhecimento teórico e prático do modelo de gestão proposto, estabelecendo urna nova dimensão na gestão de recursos na área hospitalar, com mais eficiência, assegurando a captura de todo potencial de melhoria identificado.|http://hdl.handle.net/10183/1737
Estudo da viabilidade técnica para a Bolívia de painéis de gesso reforçados com fibra de vidro para paredes internas não portantes;Study on the technical viability to Bolivia of the GRG panel for non-structural internal walls |1994|Restricted Access|Dissertação|Materiais de construção;Gesso;Fibras de vidro;Compósitos|por|Na construção civil, nos países em desenvolvimento como a Bolívia, continua-se usando técnicas e materiais na execução de paredes, similar a décadas passadas. Os painéis de gesso reforçados com fibra de vidro são uma alternativa de simplificação e agilização na execução das paredes internas não portantes. A presente dissertação objetiva mostrar a viabilidade técnica e econômica dos painéis para paredes internas, na Bolívia; para tanto realizou-se uma avaliação dos recursos disponíveis (gesso), com relação às reservas, produção e custos. A técnica adotada na produção dos painéis é a de pré-mistura, que permite a moldagem dos painéis manual ou mecanicamente com equipamentos simples e de baixo custo. O estudo do compósito de gesso reforçado com fibra de vidro (GRG) foi realizado com gesso brasileiro e com gesso boliviano, verificando-se o seu comportamento mecânico com diferentes teores de fibra de vidro. Verificou-se aumento da resistência a tração na flexão e diminuição da resistência a compressão com o aumento do teor de fibra de vidro. A avaliação do comportamento mecânico dos painéis foi feita através dos ensaios de impacto (corpo mole e corpo duro). Nos ensaios de corpo mole, verificou-se aumento da resistência com o aumento do teor de fibra de vidro. Os teores de 0,75% e 1,5% se mostraram suficientes para que os painéis de GRG satisfaçam os requisitos de desempenho para divisórias internas respectivamente para o gesso brasileiro e boliviano. O comportamento dos painéis nos ensaios de impacto de corpo duro foi satisfatório, tanto para painéis com fibra como para painéis sem fibra de vidro. No estudo preliminar de custos, verificou-se uma redução em torno de 36% para os painéis de GRG em relação às paredes intemas tradicionalmente usadas na Bolívia.;In the building industry in develophg countries, like Bolivia, the techniques and materiais used for building walls are similar to those used decades ago. The panels of glass fibre reinforced gypsum (GRG) are an altemative for simplifying and making efficient the execution of non-structural internal walls. This disserrtation aims at presenting a study on the technical and economical viability of the GRG panel for internal walls in Bolivia. For this purpose, an evaluation of the resources available (gypsum) was made in relation to the natural resources available, production techniques and costs. In the production of the panels, the premixing technique was used, which allows the mouldiig of the panels to be made manually or mechanically with simple and low-cost equipments. The study of the composite of GRG was carried out with both Brazilian and Bolivian gypsum, and its mechanical behaviour was tested with diferent contents of glass fibre. As the content of the glass fibre was increased, so increased the flexural strength and decreased the compressive strength. The evaluation of the mechanical behaviour of the panels was made through two impact tests prescribed by Brazilian standards, one using by a heavy bag and the other a small steel ball. When subjected to impad tests by a heavy bag an increase on the impact resistente was observed as the content of glass fibre was increased. The contents of 0,75% and 1,5% seem to be adequate for the GRG panels to meet the performance requirements expected for internal walls, for the Brazilian and Bolivian gypsum respectively. The behaviour of the panels when subjected to impact tests by a samll steel ball was satisfactory for glass fibre panels as well as for fibreless panels. In a preliminary study on non-structural internal wall costs, it was observed a reduction of around 36% of the GRG panels in comparison to walls traditionally used in Bolivia.|http://hdl.handle.net/10183/1748
Viabilidade tecnica da producao de blocos silico-calcarios na regiao de Santa Maria, no Rio Grande do Sul|1985|Open Access|Dissertação|Materiais de construção;Ensaios (Engenharia)|por|Este trabalho é camposto por dois estudos basicamente: um estudo teórico sobre os blocos sílico-calcários de areia-cal e um estudo prático sobre a viabilidade técnica de produção destes blocos em uma região determinada. A pesquisa teórica procurou elucidar o que vem a ser um bloco síilico-calcário, buscando a viabilidade da pesquisa prática e os pontos principais a serem abordados. Foram estudados, nesta parte, as matérias-primas e o processo produtivo empregado na confecção destes elementos, mostrando a importância de cada item para as características do produto final. Foi dada atenção ainda às características técnicas, aos fatores que determinam a produção e emprego e aos aspectos positivos e negativos dos elementos deste tipo produzido em outros locais. A pesquisa prática buscou a disponibilidade de matéria-prima conveniente para a produção de blocos sílicos-calcários, e o efeito das variações do processo produtivo sobre os produtos confeccionados com os materiais estudados.  A matéria-prima empregada foi uma areia quartzosa da região de Santa Maria-RS, cal calcítica virgem de São Sepé-RS, e cinza volante da termoelétrica Presidente Médici, em Bagé-RS, fazendo-se variações nas percentagens destes componentes. As variações do processo produtivo foram efetuadas no tipo de moldagem dos corpos de prova, em que foi usada pressão, vibração e vibro-compressão, e na pressão de autoclavagem. Para todas as variações efetuadas foram obtidas as seguintes características: variações por autoclavagem, massa específica aparente, absorção d´água, resistência à compressão, resistência à tração e módulo de elasticidade à compressão, as quais foram relacionadas através de quadros e figuras às diversas variações.;This report is compounded by two basic studies: a theoretical study about calcium silicate blocks and a practical study about the technical possibility of production of these blocks in a determined region. The theoretical research tried to show what is a calcium silicate block, looking for the feasibility of the practical research and the principal points to be studied. At this part raw materials and the productive process used in the formation of these elements were studied showing the importance of each item for the characteristics of the final product. A special attention was also given to technical characteristics, to the factors that determine production and use, and to the positive and negative aspects of the elements of this type produced in other places.  Pratical research looked for the avaliability of the right raw material for the production of calcium silicate blocks and the effects of the variations of the productive process upon the products made with the materials studied. The raw materials used were: a quartz sand from the region os Santa Maria-RS, calcitic quickline from São Sepé-RS and fly ash from the thermoeletric ""Presidente Médici"", from Bagé-RS, variations being made in the percentages of these compounds. Variations of the productive process were done on the type models of the proof blocks, where it was used pressure, vibration and vibro-compression and in the pressure of the autoclaving. For every variation done were got the following characteristics; variations per autoclaving, apparent specific gravity, apparent porosity, water absortion, compreessive strenght, tensile strenght and elasticity modulus in compression, wich several variations were reported throughout the charts and figures of this paper.|http://hdl.handle.net/10183/1749
A climatologia aplicada ao ambiente construído : uma contribuição à caracterização climática de Porto Alegre/RS|1992|Open Access|Dissertação|Climatologia;Conforto térmico;Construção civil|por|Com caráter informativo, inicia-se apresentando a relação entre a climatologia e o ambiente construído, em seus campos especificos de aplicação (urbanismo, projeto de edificações, execução de obras, e manutenção e uso das construções), considerando-se os aspectos históricos, econômico-ecológicos e os ligados à súde e ao conforto do usuário, abrangidos por tal relação. A importância da disponibilidade de informações climatológicas é então comentada, bem como diversas metodalagias de análise e representação de dados climáticos. Com caráter aplicativo, apresenta-se uma contribuigão à caracterização climática da cidade de Porto Alegre, RS. São analisadas os valores médios horários-mensais doa principais parâmetros climáticos disponíveis (temperatura, umidade, velocidade e direção do vento, e nebulosidade), propondo-se uma representação gráfica sintética alternativa para os mesmos. A análise é complementada pala execução de dois procedimentos técnicos: avaliação do conforto térmico, com identificação do período critico de verão, e projeto de dispositivo de sombreamento de aberturas retangulares. Embora esteja em foco o caso específico de Porto Alegre, tais metodologias encontram-se descritas de modo a serem aplicadas a qualquer outra localidade, procurando-se ampliar a utilidade prática do presente estudo.;The relationship between climatology and buildings in its specific aplication fields (urban planning, building design, building construction and maintenance) is presented, considering the historical, economical and ecological aspects, as well as its linking with user health and comfort. The importante of the availability of climatological data is commented, together with the methodologies for climatic data analysis and representation. A contribution to the climatic characterization of Porto Alegre, RS (Brazil) is given in two ways: with a hourlymonthly average values analysis of the main climatic parameters (temparature, humidity, wind velocity and direction, and nebulosity), and with an alternative synthetical graphical representation proposal. In addition, two technical procedures are illustrated: a thermal comfort evaluation, with identification of the summer critic periods, and a procedure for the design of shading devices for rectangular windows. Although these methods are presented for the specific case of Porto Alegre, they are described so as to be applied to any other particular place.|http://hdl.handle.net/10183/1750
