Título|Ano de Publicação|Tipo de Acesso|Tipo de Documento|Assuntos|Idioma|Descrição|Link de Acesso
Análise de haplótipos intragênicos ao gene MJD1 em pacientes com doença de Machado-Joseph|2003|Open Access|Dissertação|Doença de Machado-Joseph;Polimorfismo;Haplótipo;Gene;Genética humana|por|A doença de Machado-Joseph (DMJ), ou ataxia espinocerebelar tipo 3 (SCA3), é uma desordem neurodegenerativa autossômica dominante, originalmente descrita em famílias de ancestralidade portuguesa-açoriana. Incordenação generalizada da marcha, dos membros e da fala podem estar presentes nos pacientes afetados por essa doença. O início das manifestações clínicas ocorre, em geral, entre os 30 e os 40 anos, apresentando uma progressão bastante lenta. O tempo médio de sobrevida depois do início da doença é de 14 a 17 anos. O gene associado à doença, denominado MJD1, foi identificado em 1994 e localiza-se no cromossomo 14. Este gene se caracteriza por apresentar uma repetição nucleotídica CAG na região 5` do exon 2. O número destas repetições é polimórfico na população, sendo que indivíduos normais apresentam de 12 a 37 repetições CAG, enquanto os afetados pela DMJ podem apresentar de 61 a 84 repetições. Um recente estudo mundial de haplótipos demonstrou a presença de dois diferentes haplótipos em famílias de origem açoriana, que são específicos à ilha de origem. Em famílias da porção continental de Portugal, os dois haplótipos foram encontrados. A maioria das famílias não portuguesas também compartilha o mesmo haplótipo encontrado em famílias originárias da ilha de Flores, mas três outros haplótipos foram encontrados nessas famílias. Até o momento, a hipótese mais forte declara que a difusão da mutação original está diretamente ligada à imigração portuguesa-açoriana  No presente estudo, esta hipótese foi testada através da análise de disequilíbrio de ligação de três polimorfismos intragênicos (A669TG/C669TG, C987GG/G987GG, TAA1118/TAC1118). O polimorfismo na posição 669 foi identificado por PCR seguido de SSCP e confirmado por sequenciamento direto. Os polimorfismos nas posições 987 e 1118 foram detectados por PCR alelo-específico. Os resultados obtidos indicaram que o haplótipo intragênico A-C-A estava associado ao alelo com a expansão na maioria dos pacientes (92%). Estes resultados confirmam achados em outros estudos. Isto indica que uma única mutação na DMJ foi introduzida em várias populações, seguida de um efeito fundador local, e indicando também que provavelmente esta mutação é muito antiga. E, para finalizar, baseado neste estudo e comparando com dados gerados no estudo mundial de haplótipos, pode-se especular que a origem da mutação associada a DMJ nos pacientes do sul do Brasil é proveniente da ilha de Flores.|http://hdl.handle.net/10183/4055
Variabilidade molecular na região 3'UTR do gene do receptor da lipoproteína de baixa densidade - diversidade intra e intercontinental|2003|Open Access|Dissertação|Lipoproteinas;Haplótipo;Variacao genetica : Amerindios;Genética de populações;Variação genética|por|As origens das populações e o processo de povoamento das Américas são questões bastante controversas e, por isso, têm sido amplamente estudadas. O gene LDLR (low density lipoprotein receptor), que está localizado no braço curto do cromossomo 19 (p13.1-p13.3) e possui 18 éxons, bem como uma porção 3’UTR onde ocorrem dois elementos Alu completos (chamados de U e D) e um parcial, foi escolhido para esclarecer esses e outros problemas de evolução e variação genética humana. O objetivo geral deste trabalho foi verificar o que esta região hipervariável, especificamente na sua porção U, nos indicaria sobre a história evolutiva das populações ameríndias. Para este trabalho foram analisadas amostras de DNA de indivíduos nativos da Mongólia (n=24), da Sibéria (n=26), das Américas do Norte (n=11), Central (n=26) e do Sul (n=16), totalizando 14 populações e 103 indivíduos. Essas amostras foram amplificadas pela técnica de PCR (polymerase chain reaction), utilizando-se primers específicos para o segmento hipervariável U e, posteriormente, foram elas seqüenciadas automaticamente. Quatorze sítios polimórficos foram encontrados, classificáveis em sete haplótipos, sendo que o sítio 3809 apresentou uma transversão de C para G não descrita na literatura. A estimativa geral de diversidade nucleotídica (π) foi de 0.62%, considerada alta para um marcador autossômico. Verificou-se uma certa uniformidade haplotípica entre a Ásia e a América, mas com a diferenciação maior ocorrendo entre a Mongólia e a América+Sibéria. Não foi detectada diferenciação significativa entre nativos sul e centro-americanos. De um modo geral, o estudo desse marcador confirmou uma provável origem asiática para as populações ameríndias e apoiou a hipótese de uma única onda de migração no processo de povoamento pré-histórico das Américas.|http://hdl.handle.net/10183/4056
Identificação e diferenciação do Mycobacterium tuberculosis pela amplificação do DNA das regiões intergênicas dos operons inhA e pIC|2003|Open Access|Dissertação|Mycobacterium tuberculosis;Amplificação de genes;Operon;Reação em cadeia da polimerase;Genética médica;Genética de populações|por|Entre as doenças causadas por bactérias do gênero Mycobacterium, a tuberculose por M. tuberculosis é a mais conhecida. O diagnóstico da doença é feito utilizando-se um conjunto de exames que possibilitam a identificação da mesma (WATT, 2000). Contudo, sabe-se que o diagnóstico combinado de microscopia direta e com o posterior isolamento em meio de cultivo é o “padrão-ouro”. A principal desvantagem desse método é que tal bactéria possui um crescimento lento (cerca de 8 semanas). Recentemente, a detecção de doenças através da técnica de reação em cadeia da polimerase (PCR) tem proporcionado avanços significativos no diagnóstico. O uso da amplificação específica de genes, para identificar a M. tuberculosis, tais como rDNA 16S, IS6110 ou a região intergênica senX3-regX3, tem apresentado algumas restrições, ao nível de confiabilidade e sensibilidade, para a aplicação da técnica de PCR. O presente estudo mostra a construção e a aplicação de um novo alvo para a aplicação da PCR no diagnóstico da tuberculose, baseado no ensaio da diferença de organização gênica do operon plcA, B e C diferenciando a M. tuberculosis das demais micobactérias.  Neste trabalho, foram examinadas 273 amostras de pacientes com suspeita de tuberculose, sendo estas submetidas ao estudo comparativo da técnica de PCR versus cultivo (padrão ouro). A PCR amplificou fragmentos de 439pb. Os resultados mostram 93,7% de acurácia para PCR/Cultivo (p<000,1), 93,1% de sensibilidade com intervalo de confiança de 88,7-96,0 e especificidade de 96,4% com intervalo de confiança de 96,4-99,4. O valor da estatística Kappa (k) foi de 0,82 com erro padrão de 0,041, demonstrando um alinhamento quase perfeito para a verificação do grau de concordância entre os testes. Desta forma, o uso desta nova região para a amplificação da PCR se mostra uma importante e confiável ferramenta no diagnóstico específico da tuberculose. Outra região que compreende parte dos genes mbaA e inhA foi utilizada para diferenciar o Complexo tuberculosis do Complexo avium. Porém, novos experimentos serão necessários para o emprego desta região como uma ferramenta de diagnóstico.|http://hdl.handle.net/10183/4057
Padrões vegetacionais em capões de floresta com araucária no planalto nordeste do Rio Grande do Sul, Brasil|2004|Open Access|Dissertação|Ecologia vegetal;Fitogeografia;Floresta ombrofila|por|Capões naturais de vegetação florestal inseridas em meio a uma matriz dominada por campos freqüentemente destacam-se na paisagem do planalto sul-brasileiro. São importantes núcleos de manutenção dos processos florestais, bem como fornecedores de alimento e refúgio à fauna silvestre. Baseado em recentes estudos paleopalinológicos, nos últimos séculos as florestas do sul do Brasil estariam em um franco processo de avanço sobre a vegetação campestre. Hipotetíza-se que os capões desempenham um papel fundamental nesta expansão, mesmo que o processo possa sofrer inúmeras restrições de distúrbios como o pastejo e fogo, tradicionalmente utilizados como manejo por pecuaristas da região. O objetivo principal deste estudo foi a identificação de padrões vegetacionais na expansão das manchas florestais e relacioná-los às condições ambientais de solo e topografia. O estudo foi realizado no Centro de Pesquisa e Conservação da Natureza Pró-Mata, localizado na porção leste do planalto, no município de São Francisco de Paula, RS, a cerca de 900 m de altitude. A área, excluída da interferência antrópica há aproximadamente 10 anos, caracteriza-se pelo predomínio de Floresta com Araucária entremeada por campos nativos. Foram selecionados cinco capões de tamanho e forma semelhantes, em cada qual foram demarcadas quatro transecções orientadas perpendicularmente à borda entre floresta e campo. As transecções subdivididas em quadros contíguos foram avaliadas quanto à cobertura da vegetação dos componentes superior e inferior, além da descrição de fertilidade química da porção superficial do solo. Os resultados demonstram padrões consistentes e indicam uma expansão radial dos capões sem limitações edáficas. Sem a influência dos distúrbios, os capões estariam recuperando a capacidade de expansão e apresentam um rápido processo de reestruturação interna.|http://hdl.handle.net/10183/4074
Influência do conteúdo nutricional de Passiflora suberosa e Passiflora misera na performance, nutrição, digestão e comportamento de escolha de oviposição de Heliconius erato phyllis (Lepidoptera : Nymphalidae)|2004|Open Access|Tese|Passiflora suberosa;Passiflora misera;Heliconius erato phyllis;Nutrição;Nutrientes|por|Neste estudo, foram abordadas as implicações da condição nutricional e características físicas de Passiflora suberosa e Passiflora misera para a performance, comportamento de escolha pelo adulto, digestão e nutrição das larvas de H. erato phyllis. Inicialmente, avaliaram-se aspectos do desenvolvimento e foram realizadas medidas morfométricas de Passiflora suberosa e Passiflora misera cultivadas em três níveis de nitrogênio no solo. Avaliou-se o crescimento, a área foliar, o comprimento dos internódios, a dureza, a espessura, e a pilosidade, bem como analisou-se o conteúdo de água, de macro e micronutrientes presentes nos tecidos das respectivas plantas de ambas espécies. A seguir verificou-se a influência destas plantas na performance de Heliconius erato phyllis. Para isto, avaliou-se a sobrevivência, o tempo de desenvolvimento das larvas, o tamanho das pupas e dos adultos. Também, testou-se o comportamento de escolha dos adultos para oviposição, frente aos ramos de tais passifloráceas. Aspectos da ecologia nutricional das larvas foram avaliados, de forma comparativa, frente a P. suberosa e P. misera, através de índices nutricionais. Determinou-se: 1) o índice de consumo; 2) a taxa de crescimento relativo; 3) a digestibilidade aparente 4) a eficiência na conversão do alimento ingerido e 5) a eficiência na conversão do alimento digerido e convertido em biomassa. Ainda, 6) foi traçado um perfil de macro e micro nutrientes de P. suberosa e P. misera das plantas cultivadas e utilizadas para a criação das larvas, e de duas populações naturais. Em nível de digestão, determinou-se: 1) a quantidade de alimento ingerido, processado e retido 2) o tamanho dos fragmentos vegetais encontrados no intestino anterior e posterior; e ainda, 3) possíveis modificações morfológicas dos fragmentos, no decorrer da passagem destes através do tubo digestivo. O crescimento, a área foliar, e o comprimento dos internódios, de ambas passifloráceas, foram influenciados pelos níveis de nitrogênio. As plantas sem adição deste mineral apresentaram menores medidas em todos estes parâmetros. Foi detectada maior dureza e menor conteúdo de água nas primeiras folhas de P. suberosa cultivadas sem adição de nitrogênio. P. misera cultivada nesta condição também apresentou menor conteúdo de água, no entanto não houve maior dureza nas folhas. P.misera apresentou maior espessura nas primeiras e quintas folhas cultivadas com mais nitrogênio.  A maioria dos macro e micronutrientes foram acumulados em maior concentração nas plantas com maior adição de nitrogênio no solo. O maior tempo no desenvolvimento e o menor tamanho alcançado pelos adultos foram causados pela menor porcentagem de nitrogênio e água contidos nos tecidos das plantas sem adição deste mineral. As larvas alimentadas com ramos de P. suberosa nesta condição, também enfrentaram a maior dureza da folha nos primeiros instares. As modificações morfológicas e nutricionais de ambas passifloráceas produziram efeitos na performance e na preferência de H. erato phyllis. A maior taxa de crescimento das larvas alimentadas com P. misera foi explicada pelo maior consumo e pela maior digestibilidade. Conseqüentemente, houve maior eficiência na conversão do alimento ingerido em substância corpórea. Não houve rompimentos das células da epiderme, nem dos fragmentos de P. misera nem dos de P. suberosa, retirados de ambas regiões intestinais. A maior permanência no intestino e o maior contato com o meio digestivo possibilitaram maior aproveitamento dos nutrientes de P. misera, em relação à P. suberosa. Isto ocorreu devido ao menor tamanho com que P. misera foi cortada pelas larvas, e pela menor espessura da folha. Quanto aos nutrientes, com exceção do fósforo e do manganês, os demais foram encontrados em maior concentração em P. suberosa. Dessa forma, as vantagens obtidas pelas larvas devem-se à maior eficiência destas no aproveitamento dos nutrientes contidos em P. misera, e não a um conteúdo nutricional superior nesta espécie.|http://hdl.handle.net/10183/4110
Estudo do papel do estresse oxidativo em córtex cerebral de ratos submetidos ao modelo experimental de hiperprolinemia tipo II|2003|Open Access|Dissertação|Estresse oxidativo;Córtex cerebral;Hiperprolinemia : Bioquimica|por|A hiperprolinemia tipo II é uma doença autossômica recessiva causada pela deficiência severa na atividade da enzima ∆1 – pirrolino-5-carboxilato desidrogenase, o que resulta em acúmulo tecidual de prolina. Muitos pacientes apresentam manifestações neurológicas como epilepsia e retardo mental. Embora as manifestações neurológicas sejam encontradas em um considerável número de pacientes hiperprolinêmicos, os mecanismos pelos quais estas ocorrem são pouco compreendidos. O estresse oxidativo é um importante processo que vem sendo relatado na patogênese de algumas condições que afetam o sistema nervoso central (SNC), como é o caso das doenças neurodegenerativas, epilepsia e demência. Este fato torna-se facilmente compreensível, visto que o SNC é altamente sensível ao estresse oxidativo, em face do alto consumo de oxigênio; do alto conteúdo lipídico, principalmente de ácidos graxos poliinsaturados, dos altos níveis de ferro e da baixa defesa antioxidante. Considerando que: a) pouco se sabe a respeito dos altos níveis de prolina no SNC, b) a prolina ativa receptores NMDA e é epileptogênica e c) o estresse oxidativo está associado com doenças que afetam o SNC, no presente estudo investigamos os efeitos in vivo e in vitro da prolina sobre alguns parâmetros de estresse oxidativo, como a quimiluminescência, o potencial antioxidante total (TRAP), e sobre as atividades das enzimas antioxidantes catalase (CAT), glutationa peroxidase (GSH-Px) e superóxido dismutase (SOD) em córtex cerebral de ratos Wistar. Os resultados mostraram que a administração aguda de prolina aumentou significativamente a quimiluminescência e reduziu o TRAP em córtex cerebral de ratos de 10 e 29 dias. Em contraste, a administração crônica de prolina não alterou estes parâmetros. Todavia, a presença de prolina no homogeneizado de córtex cerebral de ratos de 10 e 29 dias aumentou significativamente a quimiluminescência e reduziu o TRAP em concentrações de prolina semelhantes àquelas encontradas nos tecidos de pacientes hiperprolinêmicos (0,5 – 1,0 mM). Nossos resultados também mostraram que a administração aguda de prolina não alterou as atividades das enzimas GSH-Px e SOD em córtex cerebral de ratos de 10 e 29 dias, mas diminuiu significativamente a atividade da CAT em ratos de 29 dias. Por outro lado, a administração crônica de prolina não alterou a atividade da enzima SOD, mas significativamente aumentou a atividade da CAT e reduziu a atividade da GSH-Px. Em adição, a presença de prolina no homogeneizado de córtex cerebral reduziu significativamente a atividade da SOD em ratos de 10 dias, permanecendo as atividades da CAT e GSH-Px inalteradas. Todavia, as atividades das enzimas antioxidantes não foram alteradas na presença de prolina no homogeneizado de córtex cerebral de ratos de 29 dias. Os resultados obtidos em nosso trabalho sugerem que o estresse oxidativo induzido pela prolina pode estar envolvido na disfunção cerebral observada na hiperprolinemia tipo II.|http://hdl.handle.net/10183/4156
Análise molecular de indivíduos com doença de Machado-Joseph|2004|Open Access|Dissertação|Doença de Machado-Joseph : Genética;Biologia molecular|por|As ataxias espinocerebelares (SCAs) constituem um grupo de doenças neurodegenerativas fatais que apresentam uma grande heterogeneidade clínica. A doença de Machado-Joseph (DMJ), ou ataxia espinocerebelar tipo 3 (SCA3), é causada por uma expansão de uma seqüência repetitiva CAG em um gene, denominado MJD1, localizado no braço longo do cromossomo 14, expansão codificadora de uma seqüência poliglutamínica constituinte da proteína ataxina 3. Indivíduos normais apresentam entre 12 a 41 repetições, enquanto indivíduos afetados apresentam 61 a 84 repetições CAGs neste gene. Este trabalho teve como objetivos principais a padronização de metodologias moleculares para o identificação e a quantificação do número de repetições CAG no gene responsável pela da DMJ. Um grupo de 112 pacientes, pertencentes a 77 famílias, com suspeita clínica de algum tipo de ataxia espinocerebelar foi avaliado no Hospital de Clínicas de Porto Alegre. Após a extração de DNA destes pacientes, este material foi amplificado por PCR utilizando oligonucleotídeos iniciadores específicos para a região de interesse e posterior transferência destes fragmentos (1) para uma membrana de nylon pelo método de Southern blot, visando ao estabelecimento de um protocolo não-radioativo para detectar a presença do alelo normal e/ou mutante; e (2) análise em gel de poliacrilamida para quantificação do número de repetições presentes no alelo mutante. As análises laboratoriais identificaram um total de 77 pacientes com uma expansão CAG no gene da MJD1. Considerando-se apenas indivíduos não relacionados, a freqüência encontrada foi de 61% (47 indivíduos). Os protocolos estabelecidos demonstraram-se bastante eficazes e sensíveis para o diagnóstico da DMJ e quantificação do alelo expandido da respectiva doença.|http://hdl.handle.net/10183/4158
Alterações bioquímicas e comportamentais em ratos submetidos ao modelo químico experimental de hiperhomocisteinemia|2003|Open Access|Tese|Bioquímica|por|A homocistinúria é uma doença metabólica hereditária causada pela deficiência severa na atividade da enzima cistationina β-sintase e é bioquimicamente caracterizada pelo acúmulo tecidual de homocisteína e metionina. Retardo mental, deficiência cognitiva, isquemia, convulsões e aterosclerose são achados clínicos comuns em pacientes homocistinúricos. No entanto, os mecanismos fisiopatológicos da doença são pouco conhecidos. Modelos animais experimentais de erros inatos do metabolismo são úteis para compreender a fisiopatologia dessas doenças em humanos. No nosso laboratório, já foram criados alguns modelos animais de algumas doenças metabólicas hereditárias, como, por exemplo, fenilcetonúria e hiperprolinemia tipo II. A Na+,K+-ATPase é uma enzima fundamental responsável pela manutenção do gradiente iônico necessário para a excitabilidade neuronal e consome de 40 a 60% do ATP formado no cérebro. Essa enzima é inibida por radicais livres e sua atividade está diminuída na isquemia cerebral, epilepsia e em doenças neurodegenerativas como a doença de Alzheimer. A diminuição de energia cerebral e o estresse oxidativo têm sido associados com algumas doenças que afetam o sistema nervoso central, como as doenças de Alzheimer, Parkinson e Huntington e isquemia cerebral. Por outro lado, a homocisteína tem sido considerada um fator de risco para o aparecimento dessas doenças. No sentido de ampliar o conhecimento das alterações bioquímicas envolvidas na gênese da disfunção neurológica característica da homocistinúria, esse trabalho teve como principal objetivo desenvolver um modelo químico experimental de hiperhomocisteinemia em ratos. Utilizando esse modelo, verificamos a atividade da Na+,K+-ATPase e alguns parâmetros de metabolismo energético (produção de CO2, captação de glicose, produção de lactato e atividades das enzimas succinato desidrogenase e citocromo c oxidase) em hipocampo de ratos. A aprendizagem e a memória na tarefa do labirinto aquático de Morris foram avaliadas em ratos submetidos ao modelo químico experimental de hiperhomocisteinemia. Nesse trabalho, também estudamos o efeito in vitro dos metabólitos acumulados na homocistinúria, homocisteína e metionina, sobre a atividade da Na+,K+-ATPase e sobre alguns parâmetros de metabolismo energético (produção de CO2, captação de glicose, produção de lactato e atividade da enzima citocromo c oxidase). Além disso, o efeito in vitro da homocisteína sobre alguns parâmetros de estresse oxidativo (potencial antioxidante total (TRAP), substâncias reativas ao ácido tiobarbitúrico (TBARS) e atividades das enzimas antioxidantes catalase, superóxido dismutase e glutationa peroxidase) em hipocampo de ratos foi investigado. O tratamento crônico foi realizado do 6o ao 28o dia de vida, através de administrações subcutâneas de homocisteína, duas vezes ao dia, com intervalos de 8 horas. As doses de homocisteína administradas foram escolhidas com o objetivo de induzir concentrações plasmáticas de 0,4 a 0,5 mM, semelhantes àquelas encontradas em pacientes homocistinúricos. Através desse tratamento, também foram induzidas concentrações elevadas de homocisteína no cérebro de ratos. Os controles receberam solução salina em volumes semelhantes. Os resultados mostram que a administração crônica de homocisteína inibiu a atividade da Na+,K+-ATPase de membrana plasmática sináptica, a produção de CO2 e a captação de glicose, assim como as atividades das enzimas succinato desidrogenase e citocromo c oxidase em hipocampo de ratos. Os animas tratados com homocisteína também apresentaram diminuição de memória na tarefa do labirinto aquático de Morris. Além disso, a homocisteína e a metionina inibiram a atividade da Na+,K+-ATPase de hipocampo de ratos in vitro. Estudos cinéticos sobre a inibição da Na+,K+-ATPase, causada pela homocisteína, também foram realizados. Os resultados mostraram que a homocisteína inibe a enzima de forma não-competitiva com o ATP como substrato. Também foi verificado que a incubação de homogeneizados de hipocampo com homocisteína diminuiu a atividade da Na+,K+-ATPase e que a incubação simultânea com alguns antioxidantes, tais como glutationa, ditiotreitol, cisteína e a enzima antioxidante superóxido dismutase preveniram esse efeito. Os metabólitos acumulados na homocistinúria também alteraram alguns parâmetros de metabolismo energético cerebral (produção de CO2 e lactato, captação de glicose e atividades das enzimas succinato desidrogenase e citocromo c oxidase) in vitro. Além disso, verificou-se que a homocisteína in vitro diminuiu o TRAP e aumentou a quantidade de TBARS, um marcador de lipoperoxidação, mas não alterou as atividades das enzimas antioxidantes catalase, superóxido dismutase e glutationa peroxidase. Os achados sugerem que a inibição da atividade da Na+,K+-ATPase, a diminuição do metabolismo energético e o aumento do estresse oxidativo podem estar relacionados com as disfunções neurológicas características dos pacientes homocistinúricos.|http://hdl.handle.net/10183/4159
Imunoconteúdo da proteína S100B e comportamento cognitivo em ratos expostos ao metilmercúrio durante a gestação|2004|Open Access|Dissertação|Bioquímica;Neurofisiologia|por|Metilmercúrio (MeHg), a forma orgânica do mercúrio, é um dos poluentes de maior risco ao ambiente. MeHg é uma potente neurotoxina, principalmente durante o desenvolvimento do sistema nervoso central. A neurotoxicidade induzida pelo MeHg no período pré-natal pode causar desordens mentais, paralisia cerebral e convulsões. Nós investigamos o imunoconteúdo de S100B no fluído cerebroespinal (FCE) e no tecido encefálico, uma proteína ligante de cálcio produzida e secretada pelos astrócitos, na qual tem uma atividade trófica e tóxica, dependendo da sua concentração. Ratas grávidas foram expostas ao MeHg (5 mg/kg/dia) no 12°, 13° e 14° dias de gestação. O fluído cerebroespinal e o tecido encefálico (mais especificamente hipocampo, córtex cerebral e cerebelo) foram obtidos dos neonatos no 1°, 15° e 30° dia pós-natal. O acúmulo de MeHg foi medido do tecido encefálico após o nascimento e aos 30 dias de vida. Um aumento da S100B no FCE foi observado aos 15 dias de vida pós-natal, mas desapareceu aos 30 dias. No tecido hipocampal mostrou um aumento da S100B (e redução da proteína ácida fibrilar glial) imediatamente após nascimento, mas não posteriormente. Nenhuma mudança foi observada no teste cognitivo (labirinto aquático) desses ratos em idade adulta. Nossos resultados reforçam o envolvimento glial na neurotoxicidade induzida pelo MeHg. As mudanças no hipocampo ao nascimento, poderiam estar relacionadas com as desordens cognitivas e epilépticas atribuídas ao MeHg. O aumento da S100B no FCE reforça a hipótese de que o aumento da S100B está relacionado a danos no sistema nervoso central. Embora, o mecanismo celular envolvido no aumento do conteúdo da S100B no FCE seja desconhecido, os resultados sugerem que a S100B possa ser usada como um marcador periférico na injúria induzida pelo MeHg.|http://hdl.handle.net/10183/4242
Comunidade zooplanctônica associada a banhado e lagoa interna no Sistema Hidrológico do Taim, costa sul do Rio Grande do Sul, Brasil|2004|Open Access|Dissertação|Comunidades zooplanctônicas;Ecologia de comunidades;Macrófitas aquáticas;Banhados;Lagoas;Taim, Banhado do (RS)|por|O Sistema Hidrológico do Taim, que inclui o Banhado do Taim, insere-se em uma região de áreas alagáveis contínuas caracterizadas por banhados e lagoas de água doce, em uma dinâmica de baixo relevo entre o Oceano Atlântico e a Lagoa Mirim, litoral Sul do Rio Grande do Sul. Este sistema encontra-se associado a uma vasta área de monocultura de arroz irrigado. As alterações antropogênicas ou naturais dos níveis d’água no sistema podem afetar a estrutura das comunidades planctônicas associadas às lagoas e à vegetação macrofítica. O objetivo principal do presente trabalho foi caracterizar a estrutura da comunidade zooplanctônica e verificar sua variação horizontal e temporal num eixo formado por uma área aberta (livre de vegetação) e uma área vegetada por densos estandes de macrófitas, assim como verificar a relação das características limnológicas e climatológicas com estas comunidades de forma a contribuir com elementos para a definição de regras adequadas ao uso dos recursos hídricos desta área. O estudo foi conduzido numa lagoa rasa interna ao Banhado (Lagoa Jacaré), e na porção do Banhado do Taim adjacente à Lagoa. Foi definida uma transecção Banhado-Lagoa composta por três pontos de amostragem (Banhado, Interface e Lagoa). Amostras de água foram coletadas trimestralmente, ao longo de um ano (Agosto/2002 a Junho/2003), para a análise do zooplâncton e das características ambientais. A comunidade zooplanctônica esteve representada por um total de 85 espécies, dentre as quais 39 pertencem aos cladóceros, caracterizando-o como o grupo de maior riqueza específica. O Índice de Constância demonstrou como espécies constantes no eixo Banhado-Lagoa, os rotíferos Lecane leontina e Testudinella sp., e os cladóceros Ceriodaphnia richardi e Chydorus sphaericus.  Os copépodos foram o grupo de maior abundância, representada pela dominância dos náuplios e copepoditos, pois os indivíduos adultos freqüentemente ocorreram em número reduzido. Agosto (inverno) foi o período com o maior número de indivíduos, com valores de densidade bastante acentuados em relação aos demais. O Banhado apresentou a maior densidade zooplanctônica, assim como os maiores valores de riqueza e diversidade específica. Este habitat revela-se como uma zona potencial de abrigo e manutenção da fauna zooplanctônica, enfatizando a importância da conservação dos ecossistemas de banhados. As flutuações do nível d’água demonstraram a maior correlação com a variação da comunidade zooplanctônica. A ocorrência de níveis d’água elevados permitiu ampla conexão entre os habitats e grande disponibilidade de nichos, contribuindo para a manutenção de elevada densidade, riqueza e diversidade zooplanctônica nos períodos com tais condições.|http://hdl.handle.net/10183/4262
Ecologia de graxains (Carnivora : Canidae; Cerdocyon thous e Pseudalopex gymnocercus) em um remanescente de Mata Atlântica na região metropolitana de Porto Alegre - Parque Estadual de Itapuã - Rio Grande do Sul, Brasil|2004|Open Access|Dissertação|Cerdocyon thous;Pseudalopex gymnocercus;Ecologia de populações;Graxaim-do-campo;Graxaim-do-mato;Parque Estadual de Itapuã (Viamão, RS)|por|Esse trabalho foi realizado em uma remanescente de Mata Atlântica, na região metropolitana de Porto Alegre, Parque Estadual de Itapuã (PEI), Rio Grande do Sul, Brasil e teve como objetivos avaliar aspectos da ecologia dos graxains do mato Cerdocyon thous e do campo Pseudalopex gymnocercus (horário de atividade, atividade ao longo das estações do ano e fases lunares, ecologia reprodutiva, densidade na área de estudo e simpatria). Além disso, foi proposta desse estudo avaliar o uso de estações-de-cheiro para acessar informações sobre atividade e uso de hábitat de C. thous. Para isso foram utilizados diferentes métodos. Para avaliação de aspectos da ecologia dos canídeos foram realizadas transecções para observação direta dos animais. Esses dados foram georeferenciados e comparados com fatores ambientais (índice de vegetação NDVI, estação do ano, fase lunar e hora). Para o cálculo da densidade, animais foram capturados e marcados durante um ano. Utilizou-se uma estimativa da área amostral e do tamanho populacional médio através do método Jolly-Sebber. Para avaliação da ecologia reprodutiva, foram agrupadas as informações obtidas com os métodos anteriores. Com relação às estações-de-cheiro, foram montados 22 plots de areia com um metro de diâmetro e distancia de 100 metros entre si com um atrativo olfativo ao centro.  As estações foram montadas e revisadas duas vezes por mês durante um ano. As informações de visitação foram cruzadas com dados ambientais (NDVI altitude, proximidade de cursos d’água, cobertura vegetal) e temporais (estação-do-ano e lua). Os principais resultados obtidos foram os seguintes: graxains-do-campo e do mato ocorrem em simpatria apenas na metade sul do PEI, sendo que os primeiros utilizam áreas com pouca vegetação e areia, enquanto o graxaim-do-mato ocupa todos os ambientes disponíveis. Ambos têm atividade preferencialmente noturna. O graxaim-do-mato ocorre em uma densidade média estimada de 0,78 ind/km2, estando esse valor dentro do encontrado na literatura. Os graxains-do-mato apresentam maior atividade no outono, diminuindo na primavera, época essa em que ocorrem os nascimentos dos filhotes. A maior atividade foi registrada na lua crescente e a menor na lua nova. Com relação às estações-de-cheiro, estas demonstraram ser um bom método para avaliar atividade de espécies de canídeos em curtos períodos de tempo e, associadas a técnicas de geoprocessamento, podem fornecer informações sobre uso de hábitat.|http://hdl.handle.net/10183/4269
