Título|Ano de Publicação|Tipo de Acesso|Tipo de Documento|Assuntos|Idioma|Descrição|Link de Acesso
Intimidades entrelaçadas : gestos, olhares e objetos na arte contemporânea em uma experiência singular|2003|Open Access|Dissertação|Arte contemporânea;Poeticas visuais|por|Os trabalhos da presente pesquisa nascem do deslocamento de alguns objetos do cotidiano doméstico (agulhas de costura, botões, alfinetes, zíperes e pequenos potes) para o contexto da produção em artes visuais. Desta maneira, tais objetos se colocam potencializados para novas possibilidades de apresentação. Para isso, sacrifica-se a capacidade destes utilitários de realizar a função, às vezes invertendo e outras vezes anulando-a. O resultado é um conjunto no qual se estabelece uma relação de estranhamento resultante de acumulações e repetições de elementos, que inseridos no próprio tempo do trabalho criam questões que podem contribuir com o universo da arte contemporânea. Neste contexto, criou-se uma nova relação espacial que privilegia, as melhores condições de visualidade do fruidor. Não só é evidente a importância do objeto como algo expressivo em si na medida em que cada peça que vai sendo construída no decorrer do tempo, mas também o resgate de pequenos gestos, os quais envolvidos na construção das peças determinaram estruturas que a princípio estariam soltas no espaço. Mesmo lançando mão de recursos externos de sustentação, ficou marcada a grande fragilidade das montagens. Elas acabam por serem apenas encaixadas e depositadas sobre suas bases. Decorrentes deste estudo obteve-se os seguintes trabalhos: Agulhas por Um Fio, Feixes, Desfecho, Hórtebra, Germinando e o vídeo Permanência, cujas análises deram margem para que se pudesse discutir o objeto cotidiano na arte, pelo processo de repetição, além da consciência do tempo, estranhamento e a fragilidade. Estes processos pretendem evidenciar gestos simples e o olhar dedicado às coisas do cotidiano.|http://hdl.handle.net/10183/3636
""Banquete-ê-mo-nos"" : uma relação entre George Orwell e Ignácio de Loyola Brandão|2000|Open Access|Dissertação|Literatura comparada|por|O objetivo deste trabalho é examinar em 1984, de George Orwell, e em Não verás país nenhum, de Ignácio de Loyola Brandão, como aparecem as relações entre o homem e a sociedade. No contexto da pós-modernidade, onde estas relações fogem da mimesis, a exigência de versatilidade coloca em xeque os valores do projeto racional moderno e busca a transformação de um sujeito resistente a uma estrutura que escapa de seu controle. Fatores como memória, escritura, corpo, técnica, velocidade e meio-ambiente são elementos fundamentais da resposta necessária de um homem que tende a sucumbir em decorrência de suas próprias criações. Numa época em que o Estado passa a ser uma entidade transnacional, sem rosto e sem voz, cabe ao indivíduo inventar possíveis alternativas ou simplesmente gerenciar o caos.|http://hdl.handle.net/10183/3657
Une étude d'Orlanda, roman belge francophone contemporain de Jacqueline Harpman|2002|Open Access|Dissertação|Literatura|fra|Este trabalho tem como primeiro objetivo a análise de alguns aspectos do romance francófono belga contemporâneo Orlanda, publicado em 1996 pela autora Jacqueline Harpman. Na parte inicial, apresentamos a Bélgica, sua história e suas letras francófonas; os debates sobre a legitimidade de uma identidade nacional belga específica assim como os discursos que procuram afirmar ou negar a existência de um campo literário belga francófono autônomo são a linha de pensamento desta fase do presente estudo. A segunda parte trata de analisar a narrativa Orlanda. Descrevemos a composição geral do romance (o enredo, o narrador, o tempo e as personagens) e aprofundamos em seguida dois aspectos do romance: o jogo metadiscursivo e o mito do andrógino. A análise do romance evidencia uma narrativa que desvenda certos mecanismos do gênero romanesco; o mito do andrógino faz surgir níveis de significados como a tradição e a modernidade, a ficção e a realidade, o autor e sua atividade como escritor. Um itinerário biográfico sobre Jacqueline Harpman e uma descrição (muito breve) dos dezenove romances publicados pela autora até hoje são inseridos em anexo.|http://hdl.handle.net/10183/3658
The politics of memory in Harold Pinter's Ashes to Ashes|1999|Open Access|Dissertação|Literatura|eng|The present work proposes an investigation of the treatment given to memory in Pinter’s latest play, Ashes to Ashes, and of its function in the development of Pinter’s work. In order to do that, different aspects of the construction of meaning in the theatre are analysed, so that the specificity of its reception is determined. A survey of techniques used to present information, time and space in the theatre is made. The analytical drama, the history drama, and the theatre of the absurd are defined. After that, the evolution of the author’s work is analysed to determine what characterises Pinter’s work, while at the same time determining how his treatment of themes like menace, memory, and political oppression of the individual has evolved. Finally, a detailed survey of the apparently disconnected elements that are mentioned in Ashes to Ashes is made. The intertextual analysis allied to a study of the analytical form as used in this play enables the discovery of several layers of meaning. Through the connection established between the Holocaust and man’s fall followed by expulsion from Eden, Pinter examines the use of memory as a way of dealing with personal and collective responsibility and guilt. It is through the recovery of memory (also through writing) that the present can establish a critical and responsible relation with the past.;O presente trabalho propõe uma investigação do tratamento dado à questão da memória na mais recente peça teatral de Harold Pinter, Ashes to Ashes, e de sua função no desenvolvimento da obra pinteriana. Para tanto, é feita uma análise dos diferentes aspectos da produção de significado no teatro, determinando-se a sua especificidade relativa aos modos de recepção. Faz-se um levantamento de técnicas usadas para a apresentação de informação no teatro, bem como de tratamento de espaço e tempo. Define-se o drama analítico, histórico e o teatro do absurdo. Em seguida, o desenvolvimento da obra do autor é avaliado a fim de se determinar não apenas aquilo que torna a obra de Pinter característica, mas também para que se possa traçar uma evolução da abordagem dos temas desenvolvidos pelo autor: ameaça, memória e opressão política do indivíduo. Por fim, é feito um detalhamento dos elementos aparentemente desconexos que são abordados em Ashes to Ashes. A análise intertextual aliada a um estudo da forma analítica, conforme usada nesta peça, permite descobrir diversos níveis de significado. Através da relação estabelecida entre o Holocausto judeu na Segunda Guerra Mundial com a queda do homem e sua subsequente expulsão do paraíso, Pinter questiona o uso da memória como forma de lidar com a responsabilidade e a culpa, tanto no nível individual quanto no coletivo. É através da recuperação da memória (também através da escrita) que o presente pode estabelecer uma relação crítica e responsável com o passado.|http://hdl.handle.net/10183/3660
O imigrante hispano-americano no Brasil : um lugar discursivo afetado pelos deslizes na língua e na história|2002|Open Access|Dissertação|Análise do discurso;Imigrantes hispano-americano : Rio Grande do Sul Brasil|por|O desenvolvimento desse trabalho trata da construção discursiva do imigrante hispano-americano no Brasil, principalmente na região sul do país. O marco teórico que orienta esse estudo inclui-se na Análise da Discurso de linha francesa. Destacam-se aspectos importantes do trajeto discursivo que os imigrantes hispano-americanos produziram a partir da década de 60 e que se estende até a década de 90. Grande parte desse período coincide com o aparecimento das ditaduras militares em América Latina, demarcando, assim, um espaço histórico-discursivo específico. Da mesma forma, ressaltam-se implicações desse percurso imigrante quando discutimos a inserção na língua portuguesa, o que exige uma “negociação” com a língua materna espanhol. Podemos identificar esse movimento quando encontramos resistências expostas no âmbito enunciativo. Quando assinalamos esses dois pontos: inserção histórico-discursiva e inserção na língua portuguesa, nos apoiamos em dois conceitos desenvolvidos por Pêcheux em sua teoria discursiva, sendo eles: real da história e real da língua, os quais comportam aspectos de um indecifrável que tanto na história como na língua produzem fendas, que traduzidas enquanto falhas permitem oxigenação e deslocamento de significações. Finalmente e, conforme o quadro aqui exposto, cabe dizer que o fio que orienta nossa pesquisa procura elucidação sobre o processo que o imigrante hispano-americano realiza nesse acontecimento migratório e nele identificar os elementos num discurso que o represente.|http://hdl.handle.net/10183/3777
Teatro e variação : a colocação pronominal em duas versões de A viúva Pitorra, de João Simões Lopes Neto|2004|Open Access|Dissertação|Lopes Neto, J. Simões (João Simões) , 1865-1916. A viúva Pitorra : Crítica e interpretação;Linguística;Sociolingüística : Variação lingüística;Oralidade;Teatro;Colocação pronominal|por|Esta pesquisa investiga a colocação pronominal em duas versões da peça A Viúva Pitorra, de João Simões Lopes Neto, tendo por perspectiva problematizar o texto teatral como fonte de estudos da sociolingüística variacionista em função do caráter oral e coloquial atribuído a estes textos, tanto pela lingüística, como pela crítica teatral e literária. Temos como hipótese geral que os arranjos promovidos na colocação pronominal na segunda versão da peça refletem uma reescrita orientada para a variedade falada, indicando, por extensão, o comportamento de próclises e ênclises no plano geral da língua e a sensibilidade lingüística do autor não só para a linguagem em uso, mas também para a força coercitiva da norma gramatical. Como hipóteses específicas, temos que 1) a ocorrência de próclises e ênclises na peça reflete as características do português falado no Brasil e que 2) sobre as formas enclíticas, atua fortemente a coerção da norma cultuada. A revisão teórica propõe um diálogo entre a crítica literária e a teatral, identificando as (in)definições da área para os termos oral e coloquial; na área da lingüística, resenhamos as pesquisas cujos corpora são formados de peças teatrais e nos apoiamos nos estudos de variação e mudança que abordam diacronicamente a colocação pronominal, instituindo especificidades do sistema gramatical do português brasileiro em relação ao português europeu.  Os dados são analisados descritivamente em relação aos arranjos promovidos na segunda versão e quantitativamente (programas Varbrul/Varbwin) em relação aos fatores definidos para análise. No geral, os resultados indicam 1) o favorecimento da próclise em ambas as versões, refletindo as características do português brasileiro falado e 2) a incidência da norma nas formas enclíticas. Dos quatro fatores selecionados como estatisticamente significativos, destacamos os fatores a) gênero do personagem e b) sujeito expresso x sujeito nulo, ambos ausentes na literatura lingüística resenhada. O fator a) acrescenta um dado sociolingüístico às pesquisas cujos corpora são formados a partir de peças teatrais, e o fator b) indica a necessidade de pesquisas pontuais sobre a relação indicada como estatisticamente significativa. Acrescentamos à discussão a colocação pronominal em dois outros textos do autor gaúcho: um drama e duas versões de um conto, objetivando fundamentar a inadequação do termo oralidade e oferecer o termo “linguagem verossímil” para caracterizar traços lingüísticos da variedade falada em diferentes gêneros literários.|http://hdl.handle.net/10183/3778
Exercícios do tempo : Dias felizes e Esperando Godot, de Samuel Beckett; O marinheiro, de Fernando Pessoa|2003|Open Access|Dissertação|Beckett, Samuel, 1906-1989. Dias felizes : Crítica e interpretação;Beckett, Samuel, 1906-1989. Esperando Godot : Crítica e interpetação;Pessoa, Fernando, 1888-1935. O marinheiro : Crítica e interpretação;Literatura comparada|por|Resumo não disponível.|http://hdl.handle.net/10183/3859
Galaaz : a cristianização do herói do Graal|2004|Open Access|Dissertação|Chrétien, de Troyes, séc. XII. Perceval;Eschenbach, Wolfram von, 1170-1220. Parcifal;Ensaio;Literatura comparada;Romance de cavalaria;Idade média;Literatura portuguesa;Santo Graal|por|O objetivo deste trabalho é analisar e identificar a cristianização da novela de cavalaria portuguesa A Demanda do Santo Graal, na figura de sua personagem principal, Galaaz, em relação a dois outros romances: Perceval, de Chrétien de Troyes e Parsifal, de Wolfran von Eschenbach. Em nossa análise utilizamos os estudos de Mikhail Bakhtin, Walter Benjamin, Tzevetan Todorov, Arnold Hauser, Eric Auerbach e Joseph Campbell. É nosso propósito mostrar de que forma se deu a cristianização da figura do herói do Graal e de que maneira a Igreja estava ligada a esse projeto.|http://hdl.handle.net/10183/3895
Um estudo experimental do acento secundário no português brasileiro|2004|Open Access|Dissertação|Língua portuguesa;Gramática;Fonologia métrica;Acentuação|por|A presente pesquisa investiga o acento secundário (AS) no português brasileiro (PB), especialmente na variedade falada na cidade de Porto Alegre, com base na análise fonológica de Collischonn (1994) e na análise acústica/perceptual de Moraes (2003 a). Adotamos a metodologia de análise de Moraes (2003 a), que consiste na gravação de frases lidas por locutores e posterior audição por falantes do português. Tendo por base o julgamento destes falantes, procuramos determinar a localização do acento secundário e verificar se ele se manifesta mais de uma vez num mesmo vocábulo. Nossos resultados apontam que, em geral, um acento secundário é percebido de forma consistente na 1a sílaba pretônica e que há manifestação de um acento secundário na 2a sílaba pretônica apenas em um número muito reduzido de palavras. Percebemos também indicativos para a incidência de mais de uma proeminência secundária por vocábulo.|http://hdl.handle.net/10183/3907
Le vin : figure du paysage baudelairien|2004|Open Access|Dissertação|Baudelaire, Charles, 1821-1867. Les fleurs du mal;Literatura francesa;Poesia;Vinho|fra|Ce travail a pour but de faire une lecture philosophique de l’image du vin dans l’œuvre de l’écrivain et critique français Charles Baudelaire. Nous analysons cette image en tant que figure qui structure le texte et qui est structurée par lui. La figure du vin est considéré comme élément de base d’une esthétique développée par l’écrivain français. De ce fait, ce travail entreprend une analyse plutôt textuelle à la lumière de notions philosophiques du vin considéré comme une « interimage », grain du texte baudelairien. Cette image poétique est le fil conducteur pour établir une cohérence, une interprétabilité autre de la poétique de l’auteur des Fleurs du mal. Pour cela, ce travail analyse les éléments textuels concernant la formation de l’image du vin, ses réminiscences et le rôle du poète, tout en mettant en rapport la critique et la poésie.;Este trabalho tem por objetivo fazer uma leitura filosófica da imagem do vinho na obra do escritor e crítico francês Charles Baudelaire. Analisa-se essa imagem como uma figura que estrutura o texto e que é também por ele estruturada. A figura do vinho é considerada como um elemento de base da estética desenvolvida pelo escritor francês. Portanto, este trabalho desenvolve uma análise mais textual à luz de noções filosóficas, considerando o vinho como uma “interimagem”, grão do texto baudelairiano. Essa imagem poética é o fio condutor para o estabelecimento de uma coerência, uma interpretabilidade outra da poética do autor de As flores do mal. Para tanto, esta dissertação analisa os elementos textuais concernentes à formação da imagem do vinho, suas reminiscências e o papel do poeta, relacionando sempre a crítica e a poesia.|http://hdl.handle.net/10183/3908
Aquisição do artigo definido em português como segunda língua por aprendizes coreanos|2005|Open Access|Tese|Estudos da linguagem;Aquisição da linguagem;Língua estrangeira;Língua coreana;Língua portuguesa;Gramática comparada;Artigo definido;Variação lingüística;Ensino e aprendizagem|por|Os aprendizes de português como segunda língua ou língua estrangeira mostram dificuldades no processo de aquisição por vários motivos. Para coreanos, o sistema de artigos, entre outros fatores gramaticais, é um dos fatores que causam dificuldade porque não há artigos na língua coreana. O presente estudo tem como objetivos principais investigar o processo de aquisição do artigo definido em português como segunda língua por aprendizes coreanos e comparar a realização do artigo definido por brasileiros e por coreanos no caso de uso opcional. Para isso, discutimos o uso do artigo definido, observamos estudos anteriores sobre a aquisição de artigos e buscamos apoio teórico nos conceitos de transferência, interlíngua e variação. Os dados foram gerados longitudinalmente através de entrevistas com 6 falantes de coreano aprendendo português como segunda língua em Porto Alegre. Categorizamos as funções do artigo definido em: uso em primeira menção, uso em segunda menção e uso genérico. Em seguida, analisamos as características e as inadequações do processo de aquisição e comparamos o uso diante de possessivos e de antropônimos com dados de 2 brasileiros. Os resultados mostram um domínio do artigo zero (Ø) por aprendizes coreanos, o que pode estar refletindo uma transferência do sistema da língua materna ou a esquiva devido à diferença entre o coreano e o português e à complexidade do próprio sistema. Os resultados também sugerem que os participantes ainda estavam na fase inicial de desenvolvimento do sistema de artigos, sendo que o uso mais produtivo do artigo definido ocorreu na contração com preposições. São discutidas algumas implicações do estudo para o ensino de português como segunda língua, especificamente, para alunos coreanos.|http://hdl.handle.net/10183/3910
Difusão sócio-geográfica do português em contato com o italiano no sul do Brasil|2004|Open Access|Tese|Variação lingüística;Dialectologia;Língua portuguesa;Língua italiana;Regionalismo;Sociolingüística;Rio Grande do Sul;Santa Catarina|por|A Região Sul do Brasil, do ponto de vista da diversidade lingüística, caracteriza-se, entre diversos outros aspectos, pelo contato do português com as línguas dos imigrantes europeus que colonizaram a região desde o século XIX. Monolíngües no início, esses imigrantes tornaram-se bilíngües ao adquirir o português ao longo dos anos e, atualmente, a tendência é serem monolíngües em português. Em tal contexto, os italianos assumem posição de destaque, não só pelo número de falantes, mas também pelas áreas ocupadas e pela influência no contexto lingüístico, sociocultural e econômico. O português falado nas regiões em que ocorre o contato com o italiano assumiu traços específicos que refletem a constituição social e étnica dessas áreas, distinguindo-se, assim, do português falado em outras regiões e da variedadepadrão subjacente. Considerando esse cenário, o objetivo deste estudo é explicitar a dinâmica de difusão do português no espaço pluridimensional de contato com o italiano, mais especificamente em oito pontos (municípios) do Rio Grande do Sul e de Santa Catarina. A linha teórica da pesquisa segue a perspectiva da dialetologia pluridimensional e relacional, a qual busca constituir uma ciência da variação lingüística que corrija as deficiências da geolingüística tradicional e acrescente à sociolingüística uma importância maior ao valor do espaço no debate sobre a variação: “o conceito das interrelações no espaço”, segundo Harald Thun.  Os dados foram coletados através de trinta e duas entrevistas, nos estilos conversa semidirigida, resposta a questionário e leitura, nas quais foram controladas dimensões sociais e geográficas, visando a verificar a pronúncia variável do ditongo nasal tônico [A)w)], do [r] forte, da vogal [a] seguida de consoante nasal, do alçamento das vogais átonas finais [e] e [o], da africação de [t] e [d] diante de [i], da realização das fricativas [S] e [Z]. Os resultados, demonstrados através de tabelas estatísticas e de mapas pluridimensionais, evidenciam que a difusão dos traços associados ao português varia no modo e na intensidade. No plano diatópico, ocorre difusão mais intensa em Orleans (SC) e Caxias do Sul (RS), ao passo que a maior resistência à inovação lingüística foi detectada em Rodeio (SC) e Sananduva (RS). Na perspectiva diassocial, o uso de variantes sem interferência do italiano é liderado, sucessivamente, pelos falantes urbanos, pelos mais jovens e mais escolarizados.|http://hdl.handle.net/10183/3911
Habitar : lugares de ver e intervir com a cidade|2003|Open Access|Dissertação|Arte contemporânea : Porto Alegre (RS);Intervenções urbanas : Arte|por|Habitar: lugares ver e intervir com a cidade enfoca uma produção pessoal em Artes Visuais, constituída de intervenções e proposições urbanas que foram desenvolvidas na cidade de Porto Alegre, RS, no período de 2001-2003. Nesta pesquisa, investiga-se como os trabalhos apresentados dialogam com a arte e a cidade contemporâneas e como podem tornar visível e construir o que denominamos um lugar. Considera-se que este lugar se faça quando propositor e passante estabelecem uma comunicação capaz de alterar significativamente as intervenções e proposições. Os trabalhos de Habitar se caracterizam por intervirem discretamente na cidade de Porto Alegre por meio de ações efêmeras que se dirigem para públicos específicos e que objetivam dar visibilidade ao modo como nos relacionamos com o local onde vivemos.|http://hdl.handle.net/10183/3933
Música da televisão no cotidiano das crianças : um estudo de caso com um grupo de 9 a 10 anos|2002|Open Access|Dissertação|Educação musical;Música : Televisão : Crianças|por|O presente estudo investiga como modelos musicais televisivos se manifestam na expressão musical de crianças em fase inicial da escolarização. Tomando como referência as teorias sobre aprendizagem social e televisão (Brée 1995; Ferés 1996, 200; Lurçat 1998; Morduchowicz 2001), pedagogia crítica (Giroux e Mclaren 1995; Giroux 1999) e sobre a educação musical no cotidiano (souza 2000), a pesquisa tem como questões centrais) o que as crianças aprendem de música com programas de televisão? Como interpretar essas experiências vividas pelas crianças? Adotou-se como metodologia o estudo de caso por visões pré-determinadas. A coleta de dados foi realizado com um grupo de 12 crianças de 9 e 10 anos, localizados em uma Escola pública de Porto Alegre-RS. Foram utilizadas como técnicas de coleta de dados entrevistas focais e espontâneas bem como observaçoes diretas com atividades formais e informais (Yin 2001). Basicamente o que interessa na televisão para as crianças que participaram deste estudo é a música. A preferência por programas que têm múscias se justifica pela presença de algum cantor e um gênero musical específico, com os quais as crianças se identificam. As situações de aprendizagem musical decorrem da sistematização frente à programação televisiva. Destaca-se a participação da familia e dos amigos nesse processo. O encontro com outras crianças na Escola ajuda a definir um repertório comum, sendo possível aprendê-lo no contato diário pois todos têm os mesmos interesses no repertório eleito. O estudo contribui para uma visão diferenciada do papel da mídia no cotidiano de crianças e os processos de apropriação musical televisiva.|http://hdl.handle.net/10183/3945
Sobre linguagem e estrutura na clínica psicanalítica da infância|2003|Open Access|Dissertação|Dolto, Françoise, 1908-1988 : Ensaio;Linguística;Psicanálise;Infância|por|Este trabalho se propõe a discutir a clínica psicanalítica na infância, na obra de Françoise Dolto, como cena onde a linguagem, enquanto estrutura, opera. Para tanto, recorro à lingüística da enunciação em Benveniste e Jakobson como campos de conhecimento que servem para subsidiar as análises sobre essa cena. Percorro a obra de Françoise Dolto, Émile Benveniste e Roman Jakobson, analisando cenas clínicas de quatro casos de Dolto, entrelaçando-os às noções benvenistianas de subjetividade na linguagem e à concepção de metáfora e metonímia jakobsoniana. As análises dos casos objetivam ilustrar as intervenções da analista pensando seu lugar enunciativo junto às crianças, seus pais e/ou cuidadores e a estrutura da linguagem como constitutiva das produções das crianças em análise, enquanto movimentos metafóricos e metonímicos.  Nesse percurso de análise, encontrei uma forma de intervenção singular em Dolto, que posiciona pais e paciente enquanto sujeitos, efeitos de linguagem, e que toma as produções infantis como texto, linguagem cifrada. Dolto interpreta arbitrando sentidos quando se dirige aos bebês. Sentidos que não são aleatórios, posto que ela trabalha sobre as palavras da história do sujeito. Quando se dirige a crianças maiores, sua postura é de escutar a estrutura da linguagem no sintoma, no jogo, nas produções gráficas e plásticas e nas falas da criança. Se por um lado há uma diferença profunda no modo de cada intervenção, tendo em vista os momentos diferentes de constituição subjetiva entre um bebê e uma criança maior, por outro lado, é sempre na posição de quem supõe um sujeito do inconsciente, capturado na estrutura da linguagem e que tem como destino desejar, que a analista se coloca. Por fim, proponho o aprofundamento desse tema com vistas a pensar mais detalhadamente as diferentes posições enunciativas, em especial o lugar de Ele nessa clínica.|http://hdl.handle.net/10183/3960
Da análise de questões sobre concordância em provas de concursos públicos a uma reflexão sobre normativismo e política lingüística no Brasil|2003|Open Access|Dissertação|Linguística;Concordância verbal;Concordância nominal;Língua portuguesa;Concurso público;Sociolingüística|por|Este trabalho visa a, através da análise – sob a perspectiva da sociolingüística variacionista – de questões de concordância nominal e verbal de provas de língua portuguesa de concursos públicos de nível médio, proceder a uma reflexão sobre o normativismo e a política lingüística no Brasil. Os concursos públicos são apresentados como agentes promotores de uma política lingüística aparentemente difusa. Eles vêm interferindo na e, muitas vezes, determinando a elaboração de currículos e programas escolares, influenciando na forma como a língua é abordada no sistema de ensino brasileiro.|http://hdl.handle.net/10183/3961
Uma análise da digitação grafada nas Five Bagatelles de William Walton|2004|Open Access|Dissertação|Walton, William, Five Bagatelles;Análise musical;Interpretação musical|por|Este estudo tem por objetivo investigar a digitação de Julian Bream para as Five Bagatelles de William Walton, e suas possíveis implicações em uma execução ao violão.|http://hdl.handle.net/10183/3993
A busca da aprendizagem autônoma de língua estrangeira no contexto acadêmico|2003|Open Access|Tese|Língua estrangeira : Ensino;Língua inglesa : Ensino;Aprendizagem|por|Esta pesquisa analisa o processo de desenvolvimento da autonomia de nove alunos sendo preparados para tornarem-se professores de inglês. Baseando-se em princípios etnográficos relata-se como eles definem suas metas no curso; como eles concebem seus papéis como aprendizes; como buscam suas metas; como preferem trabalhar: em par, em grupo ou sozinhos e de que critérios se utilizam para optar por uma ou outra forma; se detectam suas dificuldades como aprendizes procurando soluções para elas; como se avaliam e como lidam com as oportunidades para tomar responsabilidade sobre sua aprendizagem. Esses dados foram gerados durante um semestre letivo em: reuniões de aconselhamento em um centro de auto-acesso (CAAL) na Universidade Católica de Pelotas, por meio da observação e gravação de aulas de inglês nas quais os participantes estavam matriculados; sessões de visionamento das aulas gravadas com os participantes e ainda um diário mantido pela pesquisadora durante a coleta de dados. Os resultados mostraram que, para verificar se um aprendiz é autônomo ou não, é necessário levar-se em conta que autonomia pode ocorrer em diferentes áreas, tempos e níveis, dependendo de uma complexa rede de fatores como personalidade, questões culturais e crenças formadas ao longo dos anos escolares. Essa variação faz com que o aprendiz determine uma demarcação de território imaginária em que, conforme o lugar onde se encontra, exerce mais ou menos autonomia. Os resultados têm implicações pedagógicas, principalmente porque urge a criação de espaço no cenário educacional para que, por profunda reflexão e discussão, se repensem os papéis de seus integrantes e descubra-se como o aprendiz pode, em termos práticos, tornar-se mais responsável pela busca de seu conhecimento.;This research aims at observing how the process of autonomy development occurs in nine undergraduate students, future English teachers. Based on ethnographic principles, the data analysis reports how they define their aims in their language course; how they conceive their roles as learners; how they search for their aims; how learners prefer to work: in pairs, in group or alone; whether they detect their difficulties as learners; whether they are capable of looking for solutions for their difficulties and problems; how they evaluate themselves and how they deal with opportunities to make decisions over their learning. The data was generated during a whole school semester during: counseling meetings (interviews) in a self-access center (CAAL) at the Catholic University of Pelotas through observation and video recording of English classes in which these students take part; viewing sessions of the classes recorded, and also through a diary with my impressions about the process. Results have shown that, in order to check whether a learner is autonomous or not, it is necessary to consider which concept of autonomy we are dealing with and also take into account that autonomy may happen in different areas, times and levels depending on a complex net of factors such as personality traits, cultural matters and beliefs formed along school years. This variation makes learners set imaginary territories in which, according to where they are, they exercise more or less autonomy. The results have pedagogical implications especially because it urges the opening for new spaces in the educational scenario. This way, through a profound reflection and discussion, the roles of its participants can be redefined and figured out how the learner can, in practical terms, become more responsible in the search of his knowledge.|http://hdl.handle.net/10183/3995
A gramaticalização de A Gente no português brasileiro : análise histórico-social-linguística da fala das comunidades gaúchas de Jaguarão e Pelotas|2004|Open Access|Tese|Sociolingüística;Lingua portuguesa : Pronomes;Língua portuguesa : Variáveis lingüísticas;Comunidade gaúcha;Jaguarão (RS);Pelotas (RS)|por|O objetivo deste trabalho é descrever e analisar a gramaticalização de a gente no português brasileiro. A análise está apoiada nas concepções teóricas de gramaticalização e na Teoria da Variação Laboviana. O corpus da pesquisa é constituído de dois tipos de dados: fala de personagens de onze peças de teatro de autores gaúchos, correspondente a um período de cem anos (1896 até 1995), e fala de sessenta indivíduos das cidades gaúchas de Jaguarão e Pelotas. As entrevistas foram realizadas em 2000 e 2001: trinta e seis em Pelotas (VarX) e vinte e quatro em Jaguarão (BDS Pampa). Os corpora possuem uma divisão equilibrada de informantes por gênero, faixa etária e classe social. Os resultados do uso de a gente indicam que: a gramaticalização de a gente decorre de vários processos de mudança concomitantes e inter-relacionados – mudança semântica, sintática, morfológica e fonológica; a partir da década de 1960 a forma a gente cristaliza-se como pronome pessoal de primeira pessoa do plural; a utilização de a gente, em variação com nós, está relacionada a condicionadores lingüísticos de natureza discursiva, sintática, morfológica e fonológica; o uso de a gente em Pelotas está em um estágio mais adiantado do que em Jaguarão; a divisão por classe social indica que em Pelotas a mudança acontece ‘de cima para baixo’ e em Jaguarão ‘de baixo para cima’; o uso de a gente é maior nas faixas etárias mais jovens nas duas comunidades; em Pelotas ocorre a redução (mudança incipiente) de a gente para a ‘ente (~ ‘ente); a propagação da mudança ocorre dos grandes centros para os menores.|http://hdl.handle.net/10183/4003
Violinistas e método Suzuki : um estudo com egressos do Centro Suzuki de Santa Maria|2004|Open Access|Dissertação|Educação musical;Violino : Método;Metodo suzuki|por|A presente pesquisa teve como objetivo investigar as opiniões de violinistas egressos do Centro Suzuki de Santa Maria sobre o método Suzuki, descrevendo as influências do método na vida pessoal desses instrumentistas, examinando as contribuições do ensino através do método e analisando algumas críticas feitas ao método. Neste estudo empreguei o método de survey. Através dele foram selecionados quatorze ex-alunos que começaram a estudar violino pelo método Suzuki com a professora irmã Wilfried. As informações foram coletadas por meio de questionário enviado eletronicamente. Os dados foram confrontados com a literatura sobre o método Suzuki apresentada neste trabalho através de textos do próprio Suzuki (1994) e de outros autores, como Penna (1998a, 1998b), Gerling (1989), Mark (1986), Priest (1989), Hargreaves (1986), entre outros. Entre os resultados desta investigação, pude constatar uma forte concordância com o método por parte dos investigados. Além disso, a maioria deles considera o método Suzuki como o melhor método para o ensino da música e do instrumento, principalmente no que se refere ao ensino para crianças e à sociabilidade que se dá através do tocar em grupo.|http://hdl.handle.net/10183/4025
O Brasil visto verticalmente : uma constelação chamada Monteiro Lobato|2003|Open Access|Tese|Literatura brasileira : Crítica e interpretação;Lobato, Monteiro, 1882-1948 : Crítica e interpretação|por|Abordamos, nesta tese, quatro perfis do escritor paulista Monteiro Lobato (1882-1948). Primeiro, seu lado visionário, que redundou na criação de uma extensa obra voltada para a infância e, paralelamente, em uma grande investida no mundo empresarial. É a utopia escrita e passada ao ato. Para levar a cabo seu trabalho hercúleo, Lobato sorveu da filosofia de Nietzsche o quantum satis para lhe redobrar a ímpeto intelectual. Este é o segundo ponto discutido aqui. Fazendo tabula rasa dos ideais educacionais de seu tempo, Lobato criou personagens paradigmáticos para povoar sua Utopia, calcados no pensamento de Rousseau (Emílio x Emília) e nos ideais do Iluminismo. É a matéria do terceiro capítulo. Para fechar o círculo, no quarto capítulo, examinamos os vínculos do autor com a sociedade norte-americana do início do século XX, que lhe forneceu o modelo de uma comunidade próspera e feliz, que o escritor sonhava implantar no Brasil.|http://hdl.handle.net/10183/4036
