Título|Ano de Publicação|Tipo de Acesso|Tipo de Documento|Assuntos|Idioma|Descrição|Link de Acesso
Análise de barragens de gravidade de concreto considerando a fase construtiva e a interação dinâmica barragem-reservatório-fundação|1995|Open Access|Tese|Barragens;Estruturas de concreto|por|o objetivo deste trabalho é a análise de barragens de gravidade de concreto desde a faseda sua construção até sua completa entrada em serviço. Inicialmente é feita a análise da fase construtiva, onde o problema fundamental é devido às tensões térmicas decorrentes do calor de hidratação. O método dos elementos finitos é empregado para a solução dos problemasde transferência de calor e de tensões. A influência da construção em camadas é introduzidaatravés da redefinição da malha de elementos finitos, logo após o lançamento de cadacamada de concreto. Uma atenção especial é dada ao problema de fissuração em estruturas de concreto simples.Algunsmodelos usuais são apresentados, discutindo-se a eficiência dos mesmos. Os modelosde fissuração distribuída têm sido preferidos, em virtude dos vários inconvenientes apresentados pelas formulações discretas. Esses modelos, entretanto, fornecem resultados dependentesda malha de elementos finitos e alguma consideração adicional deve ser feita para corrigiressas distorções.  Normalmente, tenta-se corrigir esse problema através da adoção de umaresistênciaà tração minorada que é definida em função da energia de fratura do material. Neste trabalho, é demonstrado que esse procedimento não é satisfatório e é proposta uma novaformulaçãopara a análise de grandes estruturas de concreto. A análise das tensões na etapa de construção da barragem é feita com o emprego de um modelo constitutivo viscoelástico com envelhecimento para o concreto. Em virtude do envelhecimento,a matriz de rigidez da estrutura é variável no tempo, devendo ser redefinida e triangularizadaem cada instante. Isto leva a um grande esforço computacional, sobretudo, quandoa barragem é construída em muitas camadas. Para evitar esse inconveniente, adota-se um procedimento iterativo que permite que a matriz de rigidez seja redefinida em poucas idadesde referência. Numa segunda etapa da análise, a barragem é submetida à pressão hidrostática e a uma excitação sísmica. A análise dinâmica é realizada considerando-se o movimento do sistema acoplado barragem-reservatório-fundação. O sismo é considerado um processo estocásticonão estacionário e a segurança da estrutura é determinada em relação aos principais modos de falha;Analysis of concrete gravity dams during their construction stages and when they are subjectedto seismicloads is the objective of this work. Initially,thermal stresses due to hidratation heating are computed using the finite. elementmethod to solve the heat transfer and the mechanical problems, respectively. After eachconcrete layer is added during the construction stage, the finite element mesh is redefined. Spetial attention is given to concrete cracking. Some usual models are presented and their efficiencyare discussed. As several difficulties arise when a discrete formulation is used, a distributedmodel is preferred. Results obtained with distributed cracking formulations are usually dependent of the finite element mesh employed in the system; thus, additional assumptionsmay be used in order to avoid such distorsions. Commonly, an equivalent tensile strengthdefined as a function of the material ffacture energy is used, but this procedure is not satisfactoryand a new formulation for large concrete structures is proposed in this work.  Stress analysis during construction stages is carried out using a viscoelastic constitutive model including aging effects. As in this case the stiffness matrix is time dependent, as iterative procedure defining the coefficient matrix of the algebric systems of equationsonlyin few time steps is used in order to avoid a significativecomputational effort. In a second stage, the concrete gravity dam is subjected to hydrostatic pressure an to a non stationary stochastic earthquake excitation. The dynamic analysis is accomplished consideringthe coupled system dam-reservoir-foundation and structural safety is determined withrespectto the mainfailure modes.|http://hdl.handle.net/10183/1456
Um método multicriterial de avaliação e gestão de processos produtivos da indústria de propriedade contínua|1996|Open Access|Dissertação|Indústria de transformação;Gestão da produção;Processo de produção|por|As últimas décadas têm apresentado significativas mudanças no cenário intercapitalista mundial. Especialmente após a popularização internacional das filosofias e técnicas japonesas de gestão, partindo do Sistema Toyota de Produção, muitos estudos e metodologias têm sido desenvolvidos na busca da racionalização dos processos produtivos. Basicamente estes estudos foram centrados nas características da indústria de forma, vale dizer, bens de capital e bens duráveis de consumo. Neste sentido, surge um natural questionamento sobre a aplicabilidade destes conceitos e técnicas a outros tipos de processos produtivos, especialmente no caso da indústria de propriedade contínua, muitas vezes identifica da como indústria de transformação (incluindo refino de petróleo, petroquímica, papel e celulose, energia elétrica e outras), pelas características específicas apresentadas pela mesma. Assim, a presente dissertação analisa diferentes metodologias desenvolvidas para a indústria de forma, avaliando a possibilidade de aplicação de seus conceitos à indústria de propriedade contínua. Posteriormente, desenvolve um modelo analítico mais apropriado à realidade e característica deste tipo de indústria. A seguir, baseado nas conclusões do modelo analítico desenvolvido, estabelece os conceitos básicos de um modelo de gestão dos processos produtivos da indústria de propriedade contínua. Finalizando, são apresentadas as conclusões relativas à aplicação das diferentes metodologias, e em especial dos modelos desenvolvidos, à indústria de propriedade de produção contínua.;The last decades have shown significant changes in the worldwide capitalist scenery. Specially after the international popularization of the japanese production management concepts and techniques, starting from the Toyota Production System, several studies and metodologies have been developed searching for the productive processes rationalization. Basically these studies concemed the so called ""form industry"", or in other words, the production of capital goods (as machinery and others) and consumption lasting goods (as automobiles, electronics and household appliances). Considering this situation, a natural question emerges about the applicability of the aforesaid concepts and techniques at different types of productive processes. Of special interest, is the case of the so called ""property industry"", many times also identified as transformation industry (including petroleum refining, petrochemical industry, paper and celulose production, electrical energy production and others), due to it' s specific and particular characteristics. Thus, the present dissertation analyses different metodologies proposed to the ""form industry"", evaluating it' s application possibilities by the ""property industry"" . Subsequently, an analytical model suitable to the conditions and characteristics of this type of industry is developed. In the sequence, based upon the analytical model's conclusions the basic concepts of continuous ""property industry"" productive processes management model are established. Finally, the conclusions related to the application to continuous property industry of the different metodologies, and specially of the models proposed, are here presented.|http://hdl.handle.net/10183/1457
Obtenção das freqüências naturais em torres estaiadas pelo método da matriz de transferência, representando o feixe de cabos por uma rigidez horizontal dinâmica|1987|Restricted Access|Dissertação|Torres estaiadas|por|O objetivo do presente trabalho é o estudo do comportamento, em termos de freqüências naturais de estruturas de torres estaiadas, para diversas situações de serviço. Para isso criou-se uma formulação para a determinação dessas freqüências, utilizando o método da matriz de transferência. O procedimento consiste na discretização da estrutura em elementos de barras, massas discretas, molas e amortecedores viscosos, para a representação da estrutura. Com relação aos cabos da torre estaiada, desenvolveu-se uma expressão que nos fornece a rigidez completa dos mesmos, apoiados nos extremos, com amortecimento viscoso e as propriedades físicas e geométricas uniformes. Além disso, os cabos podem ser inclinados e sujeitos à excitação horizontal harmônica no apoio superior. Nesse caso, considera-se uma deformada parabólica do cabo na posição de equilíbrio estático, e por outro lado, os deslocamentos dinâmicos são considerados pequenos. A rigidez do cabo é válida para um ângulo de inclinação que varia de zero (0) a noventa (90) graus. Esse método é aplicável a microcomputadores devido a pouca memória empregada no processamento de dados. Com esse intuito, foi elaborado um programa para microcomputadores de 16 bits, que possibilita o estudo da estrutura da torre sobre o efeito de flexão pura, torção pura ou acoplamento de ambos. Exemplos numéricos de torres estaiadas e do comportamento da rigidez de cabos foram desenvolvidos para as mais diversas situações de cálculo.;This publication study the behaviaur of naturals frequencies of guyed towers for a several situations of service. A formulation using a transfer Matrix Method was develop to obtain the natural frequency of a guyed towers and normal modes for a bending torsional and coupled vibrations. In reference with the cables of the guyed tower it present a closed-form expression for the steady-state horizontal stiffnes of a viscously damped, uniform, inclined cable supported at the lower end and subjected to a harmonically varying horizontal displacement at the upper end. The expression is valid for an arbitrary angle of inclination of the chord in the range between zero and 90 degrees. The cable is presumed to be deflected in a parabolic profile at its position of static equilibrium and all dynamics displacements are presumed to be small. The geometrics and physical properties of the cable are uniforms. Because this method, use a low rate of memory for the date processing, its applicable for a microcomputers with 16 bits. Numerical examples of guyed towers and dynamics stiffnes behaviour for a several situations are presented.|http://hdl.handle.net/10183/1458
Copolimeros de propileno-etileno com baixos teores de etileno : estrutura, morfologia e propriedades|1996|Open Access|Tese|Polipropileno isotático;Copolímeros : Propileno-etileno : Estrutura;Copolímeros : Propileno-etileno : Propriedades;Copolímeros : Propileno-etileno : Morfologia;Microscopia otica;Espectroscopia : Infravermelho;Calorimetria diferencial de varredura|por|A estrutura básica predomínante encontrada em todos os copolímeros foi a de longos blocos de polipropileno cristalizáveis, separados por unidades isoladas de etileno, que atuaram como defeitos cristalínos, reduzindo o grau de cristalínidade, além da perfeição e da espessura dos cristais. O gradual aumento do teor de etileno nas amostras origínais, até aproximadamente5 moI % provocou redução progressiva no comprimento dos blocos de propileno em ambas as frações cristalizável e elastomérica. Acima daquela concentração, o etileno mostrou por principal efeito a elevação do teor de borracha de etileno-propileno(EPR), refletíndo-seem pronunciado aumento da resistência ao impacto dos copolímeros, com pouca alteração do comprimento das seqüências propiJênicas nas frações cristaJizáveJe elastomérica. A estrutura e a morfologia da borracha EPR gerada foram analisadas, observando-se sua excepcional dispersão na fase contínua cristalína. Análise das curvas de fusão por DSC, utilizando-se conceitos cínéticos, demonstrou a existência de uma energia de ativação aparente de fusão, associada à introdução de unidades etilênicas nas cadeias, e relacionada ao processo de fusão dos cristais poliméricos.  A redução de cristalínidade das amostras e o aumento de mobilidade de cadeia da fase amorfa para teores crescentes de etileno resultaram em redução da rigidez dos copolímeros. Propriedades ópticas, como ""haze"" e brilho mostraram-se dependentesdo balanço entre o teor de cristais e o teor de borracha. Um balanço global das propriedades analisadas sugere uma composição ótima para aplicações típicas de copolímeros de propileno-etileno aquela com teores de etileno entre 4 e 6 moI % (aproximadamente 3 -4 % em massa).;ln this work, one polypropylene homopolymer and six propylene-ethylenecopolymers, showing ethylene composition between 2.4 and 7.9 moI %, were synthesized and characterized. Structure, morphology and physical properties were correlated. The polymers were obtained by buIk polymerization in laboratory reactors, through high activity MgCb / TiC4 based catalysts. The influence of ethylene content on molecular structure, morphology and physical properties was studiedby the application of several techniques. The predominant structure in alI copolymer was concluded to be long crystallizable propylene blocks interrupted by isolated ethylene units, these acting as crystalline deffects, lowering the degree of crystalIinity as welI as crystal perfection and thickness. The gradual increase in the ethylenecontent of the original samples up to about 5 moI% produced progressive reduction in the length of propylene blocks both in crystallizable and elastomeric fractions. For higher concentrations, the main effect of ethylene was the rising of the ethylene-propylenerubber (EPR) content, resulting in sharp impact resistance increase, but not changing significantly the length of propylene sequences in the crystallizable and elastomeric fractions. Structure and morphology of the generated EPR were analysed, showing very high rubber dispersion in the continuous crystalline phase.  Analysis of the melting curves from differential scanning calorimetry by using kinetic concepts demonstrated the existence of an apparent melting activation energy associated to the introduction of ethyleneunits in the chains, and related to the melting process of polymer crystals. The decrease in crystallinity and the increase in the amorphous phase chain mobility, observed for increasing ethylenecontents, resulted in reduction of copolymers rigidity. Optical properties like haze and gloss were observed to be dependenton the balance of crystal and rubber contents. A global balance of the properties analysed suggests an optimal composition of 4 to 6 moI % (approximately 3 to 4 weight %) ethylene for typical applications of propylene-ethylene copolymers.|http://hdl.handle.net/10183/1459
O uso comercial da internet por micro, pequenas e médias empresas de Porto Alegre : um estudo exploratório sobre as empresas do trade point Porto Alegre|1997|Restricted Access|Dissertação|Intercâmbio comercial : Internet : Empresa : Micro : Pequena e media : Comercio eletronico : Estudo de caso : Trade point Porto Alegre : Globalizacao : Mercado : Comunicacao|por|Uma grande evolução aconteceu no mundo com o surgimento da Internet. Ela causou um espantoso aumento das comunicações, que passaram a ser em tempo real e com uma abrangência mundial. Foi a democratização da informação. A Internet serve como uma grande ferramenta para as empresas, principalmente com a globalização dos mercados, fenômeno que cresce cada dia mais e atinge a todos. A globalização fez com que as organizações se tornassem globais, e a Internet funciona como um elo de ligação entre empresas, fornecedores e consumidores. Este trabalho consistiu na realização de uma pesquisa survey exploratória com o objetivo de verificar e descrever o uso potencial da Internet como ferramenta de auxílio à realização de negócios de caráter global, nas micro, pequenas e médias empresas de Porto Alegre. A amostra das empresas pesquisadas foi extraída do Trade Point Porto Alegre, por ser essa uma entidade que tem por objetivo auxiliar as empresas a realizarem operações globais. Com relação ao mercado global, o trabalho identificou que quase todas as empresas acreditam que ele tenha oportunidades de negócios. Os principais meios para entrar nesse mercado são a participação em feiras e rodadas de negócios, contato pessoal e o Trade Point.  A Internet já está disseminada no meio empresarial, todas as empresas já a conhecem, e boa parte das empresas realizam operações que podem ser auxiliadas pela rede, como comunicação, promoção de produtos e acompanhamento pós-venda. Identificou-se que as microempresas são as que menos acreditam no mercado internacional, mas apontaram que a Internet pode ajudá-las em suas atividades. Já as pequenas empresas são as que atuam no mercado internacional e acreditam que a Internet possa ajudá-las em algumas atividades. Por fim, as médias empresas, também atuam no mercado internacional, principalmente com as exportações, e são as que já estão utilizando a Internet. O Trade Point se mostrou um serviço bem requisitado pelas empresas, principalmente as que atuam com o comércio internacional. As principais vantagens citadas foram a centralização de informações e a geração de novos negócios.;Since Internet emerged, it has brought a great development like the wonderful worldwilde spread communications. It was the democratization of information. Regarding the globalization of markets, Internet works as an important tool for business and an increasing phenomenon that reaches everyone. It allows the connection among companies, suppliers and consumers and this allows the arising of a trade global spirit. This work was based on an exploratory survey with the goal of analysing and describing the potential and helpful use of Internet as an important tool for the accomplishment of universal trades, concerning very small, small and medium size business, from Porto Alegre, Brazil. The sample of the studied firms was collected from Porto Alegre Trade Point, since this institution aims at helping these firms to develop an international trade. Considering the global market the importance of Internet was recognized for nearly all firms. They believe in business opportunities and are aware that their participation in trade fairs, their personal contacts and the “Trade Point” are the best ways for engaging in this market.  Among the business environment the Internet is a reality. Nowadays all firms know the efficient effects of the Internet, and a great deal of the work they operate are assisted by the net such as communication process, merchandising of products and post sale follow-up. It was verified that although the very small size firms recognize how helpful the Internet could be in their activities they are the most incredulous in the international market. On the other hand, the small ones operate in the international market and believe that Internet can help them in some activities. Finally, the medium size firms, which act in the international market too, working mainly with exportation, are already taking advantage of the Internet services. The Trade Point appeared to be a very required resource by firms, mainly those that operate in the global market. The main advantages described were the centralization of information and the improvement of new transactions.|http://hdl.handle.net/10183/1460
Incorporando suporte a restrições espaciais de caráter topológico ao modelo abstrato do consórcio Open GIS|2001|Open Access|Dissertação|Geoinformática;Banco : Dados geograficos;Sistemas : Informacao geografica;Open GIS|por|Os Sistemas de Informação Geográfica (SIG) são construídos, especificamente, para armazenar, analisar e manipular dados geográficos, ou seja, dados que representam objetos e fenômenos do mundo real, cuja localização em relação à superfície da Terra seja considerada. A interoperabilidade desses sistemas, que constitui-se na capacidade de compartilhar e trocar informações e processos entre ambientes computacionais heterogêneos, se faz necessária, pois, devido ao elevado custo de aquisição dos dados geográficos, as comunidades de informação precisam compartilhar dados de fontes existentes, sem a necessidade de fazer conversões. Porém, pela complexidade e incompatibilidades de representação, de estrutura e de semântica das informações geográficas, a maioria dos softwares de SIG, hoje, não são interoperáveis. Existe também, além do problema da não interoperabilidade, uma crescente preocupação com relação à qualidade e à integridade espacial dos dados geográficos.  Contudo, alguns modelos conceituais de dados geográficos e os softwares de SIG não oferecem, ainda, os meios adequados para representar e garantir a integridade espacial das informações. As restrições de integridade definidas durante a fase de projeto conceitual, normalmente, são implementadas durante o projeto físico, seja de forma implícita ou explícita, podendo ser incorporadas diretamente no modelo de implementação do SIG, de forma que o usuário da aplicação apenas mencione a regra e o sistema a implemente e a garanta automaticamente.Este trabalho de pesquisa propõe uma extensão ao Modelo Abstrato OpenGIS, modelo este que deve ser um padrão de interoperabilidade de software para SIG. A extensão proposta incorpora ao mesmo um subconjunto de tipos de restrição espacial, buscando com isso oferecer melhor suporte às regras da realidade geográfica expressáveis na modelagem conceitual do sistema.|http://hdl.handle.net/10183/1461
Geração de sombras em objetos modelados por geometria sólida construtiva|2001|Open Access|Dissertação|Computação gráfica;Geometria sólida construtiva;Sombras : Computação gráfica|por|Atualmente os sistemas computacionais mais sofisticados são aqueles que apresentam imagens gráficas. Devido às características de alta velocidade de processamento e excelente resultado na geração de imagens o uso da Computação Gráfica se dá em diversas áreas como a indústria, pesquisa, publicidade, entretenimento, medicina, treinamento, dentre outras. Este trabalho aborda dois assuntos clássicos na Computação Gráfica, Geometria Sólida Construtiva (CSG) e Sombras Projetadas. Ambos são muito importantes para esta linha de pesquisa da Ciência da Computação. A Geometria Sólida Construtiva é utilizada na modelagem de objetos e as sombras projetadas são necessárias para aumentar o realismo das imagens. Geometria sólida construtiva (CSG) é uma técnica para a modelagem de sólidos, que define sólidos complexos pela composição de sólidos simples (primitivas). Isso inclui também a composição de objetos já combinados, até que se chegue a um objeto mais complexo. Um fator muito importante e necessário na obtenção de imagens realistas e que deve ser considerado é a utilização de sombras, pois estas são eficazes no realismo e impressão espacial de objetos tridimensionais. As sombras estabelecem diversos níveis de profundidade na imagem, fazem uma pontuação geométrica na cena de modo a evitar que os objetos não pareçam estar flutuando no ar.  Este trabalho consiste em apresentar uma proposta para a geração de sombras em objetos modelados pela Geometria Sólida Construtiva. Para tanto foram estudados os assuntos referentes à modelagem de objetos por CSG, algoritmos para a geração de sombras “bem delimitadas” e formas de gerar sombras na Geometria Sólida Construtiva. O processo de geração de sombras em cenas modeladas por CSG, através da aplicação das mesmas operações booleanas envolvidas na modelagem dos objetos, sobre as sombras nem sempre apresenta resultados corretos. Diante disso, foram investigadas outras formas de solucionar o problema. Dentre estas, uma alternativa é a realização de transformações na árvore binária CSG, através de outras operações, envolvendo o uso de complemento com operações de união e interseção, para a modelagem do objeto e geração da sombra correspondente. Com base nos estudos realizados foram implementados dois protótipos que exibem a sombra projetada de objetos modelados por CSG. Na implementação do protótipo A utilizaram-se as técnicas tradicionais de modelagem de sólidos e sombra projetada. Os resultados obtidos com este protótipo serviram de referência. No protótipo B os resultados foram obtidos através da aplicação da zona ativa das primitivas na modelagem dos objetos e a sombra é projetada durante o processo de avaliação de contornos do sólido. Os resultados obtidos com este protótipo são comparados com os resultados do protótipo A e são apresentados como forma de exibir a aplicação do método proposto.|http://hdl.handle.net/10183/1462
Aprendizado relacional por um modelo neural|2001|Open Access|Dissertação|Banco : Dados;Mineracao : Dados;Redes neurais;Programação lógica indutiva|por|As técnicas que formam o campo da Descoberta de Conhecimento em Bases de Dados (DCBD) surgiram devido à necessidade de se tratar grandes volumes de dados. O processo completo de DCBD envolve um elevado grau de subjetividade e de trabalho não totalmente automatizado. Podemos dizer que a fase mais automatizada é a de Mineração de Dados (MD). Uma importante técnica para extração de conhecimentosa partir de dados é a Programação Lógica Indutiva (PLI), que se aplica a tarefas de classificação, induzindo conhecimento na forma da lógica de primeira ordem. A PLI tem demonstrado as vantagens de seu aparato de aprendizado em relação a outras abordagens, como por exemplo, aquelas baseadas em aprendizado proposicional Os seus algorítmos de aprendizado apresentam alta expressividade, porém sofrem com a grande complexidade de seus processos, principalmente o teste de corbertura das variáveis. Por outro lado, as Redes Neurais Artificiais (RNs) introduzem um ótimo desempenho devido à sua natureza paralela. às RNs é que geralmente são ""caixas pretas"", o que torna difícil a obtenção de um interpretação razoável da estrutura geral da rede na forma de construções lógicas de fácil compreensão  Várias abordagens híbridas simbólico-conexionistas (por exemplo, o MNC MAC 890 , KBANN SHA 94 , TOW 94 e o sistema INSS OSO 98 têm sido apresentadas para lidar com este problema, permitindo o aprendizado de conhecimento simbólico através d euma RN. Entretanto, estas abordagens ainda lidam com representações atributo-valor. Neste trabalho é apresentado um modelo que combina a expressividade obtida pela PLI com o desempenho de uma rede neural: A FOLONET (First Order Neural Network).|http://hdl.handle.net/10183/1463
Estudo dos fatores prognósticos na recorrência da primeira crise convulsiva na infância|1996|Open Access|Dissertação|Epilepsia;Convulsões;Recidiva;Criança|por|As crises convulsivas têm sua maior incidência na infância, causando grande ansiedade nos pais e constituindo uma situação freqüente em emergência pediátrica. Estima-se que aproximadamente 4% de todos os indivíduos apresentam uma convulsão durante os primeiros 15 anos de vida. Sabe-se que a recorrên¬cia de crises na infância, após um primeiro episódio, é incerta, e vários estudos têm sido realizados com o intuito de estimar o risco de recorrência de primeira crise, mas os resultados têm-se mostrado conflitantes. A decisão de iniciar o tra¬tamento após a primeira crise é controversa. Este estudo foi elaborado com a finalidade de avaliar a possibilidade de recorrência e de responder questões referentes a fatores prognósticos capa¬zes de auxiliar no manejo da primeira crise na infância. Foi objetivo geral identificar fatores preditivos para a re¬corrência de crises convulsivas na infância. Foram objetivos específicos identifi¬car a participação de fatores desencadeantes agudos e apontar fatores remotos relacionados com a recorrência de crises; estudar a incidência de crises convul¬sivas recorrentes na infância; relacionar o tipo de crise com a possibilidade de re¬corrência; e relacionar os achados eletrencefalográficos com a possibilidade de recorrência. Foram incluídas 136 crianças com idades de 1 mês a 12 anos atendi¬das no setor de Emergência Pediátrica do Hospital de Clínicas de Porto Alegre por ocasião da primeira crise convulsiva, com ou sem fator desencadeante, e acompanhadas por 24 meses, sendo vistas na primeira crise e na recorrência e / ou a intervalos de 3, 6, 12, 18 e 24 meses. Foram solicitados eletrencefalogramas após a primeira crise e na recorrência. Foram excluídas crianças que apresenta¬ram crises prévias ao estudo, em uso de anticonvulsivantes ou com quadros ca¬racterísticos de epilepsia ausência, síndrome de West e Lennox - Gastaut.As crianças foram divididas em 2 grupos : Grupo I - com crise única, 77 casos; Grupo II - com recorrência de crises, 44 casos. A média de idade foi de 29 meses e 20 dias, e nos dois grupos houve predominância de faixa etária de 1 a 48 meses. Setenta e três crianças eram do sexo masculino e 48 do sexo femi¬nino, sendo 70 brancas e 51 não-brancas. Quanto ao aspecto sócio-econômico, nos dois grupos houve nítido predomínio de baixa escolaridade dos pais. O estudo teve 11% de perdas. Foi possível concluir que história familiar de crise convulsiva, exis¬tência de fatores desencadeantes na primeira convulsão, tipo de crise, dura¬ção da crise e alterações paroxísticas no eletrencefalograma foram fatores prediti¬vos para a recorrência de crise convulsiva. Os fatores desencadean¬tes agudos, hipertermia e infecção, foram protetores quanto ao risco de recorrên¬cia. Os fatores desencadeantes remotos não tiveram influência na recorrência de crises. A incidência de crises convulsivas recorrentes foi de 36,36% no tempo em que durou o estudo. Quando a primeira crise foi parcial, aumentou em 6 vezes o risco de recorrência. Quando paroxismos focais foram observados no primeiro eletrencefalograma, o risco de recorrência foi 3 vezes maior. Nesta amostra os riscos acumulados para recorrência foram 14,88%, 23,14%, 28,93%, 33,06% e 35,54% para 3, 6, 9, 12 e 15 meses, respectivamente. Embora não es¬tatisticamente significativa, houve forte tendência para recorrência com os seguintes fatores: história familiar positiva de doença neuropsiquiátrica, baixa escolaridade dos pais, baixos índices de Apgar e alterações ao exame físico inicial.|http://hdl.handle.net/10183/1464
O estilo gerencial do executivo público catarinense|1980|Open Access|Dissertação|Executivo : Gerencia : Sc|por|The purpose of this study was make an utterance of the managerial style of the public executive from Santa Catarina and compare it with public executives from Minas Gerais and United States, considering their capacity in giving and receiving feedback and their opening or auto-expositions in the interrelations with subordinates. It began with a review of the literature about functions and managerial style from several contributions that exist in the theory of the organizations. The theoric countersignement used in this essay was stablished in “Johari’s Window”, of Luft, that brought the possibility of the analysis of the interpersonal relations, considering the feedback variants and opening. The research is descriptive and still comparative, being applied to public executives from Santa Catarina, between the occupants of the first and the second hierarchic rungs. The instrument used was the questionnaire “Personel Relations Surwey”, of John Hall and Martha Williams, the same was applied at the researches that had been made in Minas Gerais and in United States.  It was evident, by the statistic analysis in coherence with the theoric model, several conclusions, among them we detach: a) The unexistence of a standart managerial style between public executives from Santa Catarina; b) Executives from this state use more feedback than executives from Minas Gerais and the same as north-americans; c) The executives from Santa Catarina have more opening (overture) than mineiros and north-americans; d) Some personel variants interfere in the managerial style of the public executive from Santa Catarina.|http://hdl.handle.net/10183/1465
Imagens ecocardiográficas fetais integradas a banco de dados|1998|Open Access|Dissertação|Informática médica;Processamento de imagens;Banco : Dados|por|Este trabalho discorre no escopo de informática médica, no âmbito da Unidade de Cardiologia Fetal do Instituto de Cardiologia - Fundação Universitária de Cardiologia do RS. Sabe-se que a medicina gera um grande volume de dados, sejam eles, textuais, numéricos, gráficos ou mesmo imagens ou sons geradas por equipamentos de ultra-som, tomógrafos computadorizados, ressonância magnética, RX, entre outros. Este trabalho desenvolve a integração das imagens ecocardiográficas fetais ao banco de dados. Atualmente, a tendência observada no desenvolvimento de sistemas de informações é a utilização de banco de dados que sejam capazes de manipular informações completas sobre seus pacientes, tais como: consultas, medicamentos, internações, bem como os laudos de exames com suas respectivas imagens quando estes possuírem. É com base nestas tendências que foram definidos os tópicos relevantes a serem estudados e implementados neste trabalho, integrando os estudos ecocardiográficos fetais com as informações do banco de dados da unidade de cardiologia fetal (UCF). Neste trabalho está apresentado o modelo do banco de dados da UCF. Para esta modelagem foram realizados estudos para aquisição de conhecimento da área e também para compreender as necessidades da unidade  Da mesma forma, as imagens ecocardiográficas fetais foram estudadas para que fosse possível serem modeladas junto ao banco de dados. Para esta modelagem foi necessário fazer uma breve revisão dos conceitos utilizados pelo paradigma de orientação a objetos, uma vez que o modelo foi desenvolvido utilizando esta metodologia. As imagens ecocardiográficas fetais receberam grande atenção, uma vez que para elas foram criadas classes distintas. Também para aumentar a funcionalidade foram estudados conceitos de imagem digital, para posterior aplicação sobre as imagens do domínio. Foram realizados estudos sob manipulação de imagens, como modificação do brilho, medidas, filtros e formas de armazenamento. Considerando os formatos de gravação, dois padrões foram contemplados neste trabalho: o utilizado pela placa disponível no instituto denominado DT-IRIS e o DICOM que é um padrão internacional de armazenamento e comunicação de imagens médicas. Por fim, a implementação do protótipo procura demonstrar a viabilidade do modelo proposto, disponibilizando dados textuais, imagens e ainda realizando manipulações sobre estas imagens do domínio.|http://hdl.handle.net/10183/1466
A formação de cestas de produtos em situações de compras repetidas : uma verificação empírica sobre a associação entre produtos em dois supermercados de Porto Alegre|1998|Restricted Access|Dissertação|Consumidor : Comportamento : Venda a varejo : Supermercado : Porto Alegre-RS|por|Este documento constitui uma dissertação de mestrado, requisito parcial para a obtenção do grau de Mestre em Administração pela Universidade Federal do Rio Grande do Sul. O assunto é uma pesquisa sobre associações de compra do consumidor em situações de compras repetidas, envolvendo uma revisão da bibliografia pertinente ao tema, bem como uma pesquisa descritiva a partir dos dados de dois varejos supermercadistas de Porto Alegre, buscando um melhor entendimento sobre o tema. Os principais produtos da pesquisa são a construção teórica de sustentação à formação das cestas de produtos, a utilização dos dados contidos nos cupons de compra de dois supermercados de Porto Alegre com o objetivo de verificar a existência de associações estáveis ao longo do tempo, bem como uma análise interpretativa dos resultados encontrados. As conclusões da pesquisa são a apresentação e a caracterização das associações estáveis encontradas nas lojas e a comparação entre as mesmas, o que possibilita importantes implicações para o estudo das associações de compra. Além disso, algumas hipóteses são geradas entre as associações e o volume de vendas dos supermercados, que deverão ser objeto de estudos futuros.;This document is a M.S. dissertation, a partial requirement to achieve a Master of Science degree in Management from Universidade Federal do Rio Grande do Sul. The research analyses the market basket concept in the repeated purchase behavior. It covers a literature review and a descriptive research with data from two local supermarkets. The main products of the research are the theoretical construction of the formation of the market basket, the use of the data contained in the coupons of purchase of two supermarkets of Porto Alegre with the objective of verifying the existence of stable associations along the time and an interpretative analysis of the found results. The conclusions of the research are the presentation and characterization of the stable associations found at the stores, as well as, the comparison among the same ones, which facilitate important implications for the study of the purchase associations.Besides, some hypothesis are generated among the associations and the volume of supermarket sales, that should be object of future studies.|http://hdl.handle.net/10183/1467
