Título|Ano de Publicação|Tipo de Acesso|Tipo de Documento|Assuntos|Idioma|Descrição|Link de Acesso
A construção da paternidade desde a gestação até o primeiro ano do bebê|2002|Open Access|Tese|Paternidade;Relação pais-filhos;Bebê|por|A paternidade é um tema que vem merecendo atenção crescente nas últimas décadas. O presente estudo teve por objetivo analisar o processo de construção da paternidade, desde a gestação até o primeiro ano do bebê, com pais adultos que esperavam o seu primeiro filho. Foi realizado um estudo de caso coletivo com seis casais, selecionados de um total de 114, que fazem parte de um projeto longitudinal maior (GIDEP, 1998). Pais e mães, ambos com mais de 20 anos, foram entrevistados individual e conjuntamente, durante o último trimestre da gravidez, e após o terceiro e o décimo segundo meses do bebê. O foco de análise do estudo foi o envolvimento paterno, categorizado segundo os critérios propostos por Lamb (1996), em engajamento, acessibilidade e responsabilidade. Consideramos 5 aspectos que, de acordo com a revisão da literatura, poderiam estar relacionados ao envolvimento paterno: os modelos de paternidade, a matriz de apoio familiar, o desenvolvimento do bebê e as representações do pai e da mãe sobre o envolvimento.  A análise dos dados apontou para os modelos familiares como sendo os fatores mais influentes sobre o envolvimento paterno. Verificamos que a ausência de uma matriz de apoio exerce influência mas não determina, por si só, um maior engajamento do pai. Da mesma forma, a representação da mãe sobre o desempenho do marido como pai, não pareceu determinar um maior engajamento, embora influenciasse no clima de satisfação familiar. Quanto ao desenvolvimento do bebê, não identificamos diferenças quanto ao sexo, mas quanto à idade: os pais revelavam maior satisfação quanto ao engajamento com bebês maiores do que com os recém-nascidos. Finalmente, pode-se concluir que os pais continuam seguindo modelos tradicionais quanto à acessibilidade e a responsabilidade. Já em relação ao engajamento, embora exista uma expectativa em ser diferente dos modelos familiares, percebemos que os pais apresentam um maior engajamento em atividades lúdicas - brincadeiras e passeios, do que em atividades de cuidado, para as quais podemos supor que faltam modelos efetivos.|http://hdl.handle.net/10183/1576
Estudo das propriedades psicométricas do perfil psicoeducacional PEP-R : elaboração da versão brasileira|2002|Open Access|Dissertação|Autismo;Distúrbios do desenvolvimento;Psicologia : Testes e medidas|por|O presente estudo investigou as propriedades psicométricas do Perfil Psicoeducacional Revisado (Psychoeducational Profile Revised - PEP-R), criado para avaliar a idade de desenvolvimento em crianças com autismo ou com transtornos correlatos da comunicação. Após tradução feita por dois tradutores bilíngües, vários itens (como imagens e letras do alfabeto) foram substituídos para tornar o material mais atrativo e apropriado à nossa cultura. Um estudo piloto composto por 20 crianças com desenvolvimento típico foi realizado para avaliar a adequação das mudanças realizadas nas imagens do instrumento. A validade relacionada a critério das dimensões da escala de Desenvolvimento e Comportamento foi avaliada administrando-se o PEP-R em 20 crianças autistas, 20 crianças com Síndrome de Down e 40 crianças com desenvolvimento típico. As crianças tinham idade entre 4 e 9 anos e também responderam ao teste de Matrizes Coloridas de Raven e à versão brasileira do CBCL (Child Behavior Checklist). As correlações entre o PEP-R e essas medidas foram de 0,54 e 0,39, respectivamente. A fidedignidade entre os avaliadores (coeficiente de W-Kendall) mostrou resultados variando entre 0,80 e 0,87. Os índices de consistência interna do PEP-R variaram entre 0,80 e 0,97. A comparação dos escores brutos finais da escala de Comportamento do PEP-R, nos três grupos, confirmou a validade discriminante do instrumento, uma vez que o grupo com autismo apresentou maior comprometimento que os demais grupos, nas dimensões investigadas|http://hdl.handle.net/10183/1594
Paternidade na adolescência : expectativas, sentimentos e a interação com o bebê|2001|Open Access|Dissertação|Paternidade;Adolescente|por|O objetivo deste estudo foi examinar eventuais diferenças nas expectativas e sentimentos de futuros pais adolescentes e adultos, bem como sua interação com o bebê aos três meses de vida. Participaram do estudo 23 futuros pais, sendo doze adolescentes (M = 17,7 anos, DP = 1,0) e onze adultos (M = 29,9 anos, DP = 3,8). Todos esperavam seu primeiro filho. Os futuros pais foram entrevistados no final da gestação e quando o bebê completou três meses. Nesta ocasião foi realizada a observação da interação da díade pai-bebê. A expectativa inicial que previa diferenças entre os grupos não foi totalmente corroborada neste estudo. Análise de conteúdo das entrevistas, utilizando seis categorias temáticas, mostrou mais semelhanças do que particularidades em relação às expectativas e sentimentos dos futuros pais. O Teste de Mann-Whitney não revelou diferenças significativas na interação pai-bebê entre adolescentes e adultos. Estes resultados sugerem que a idade não é necessariamente um fator determinante para a transição para a paternidade, e que muitos adolescentes podem realizar este processo com sucesso, especialmente quando recebem apoio familiar e social.|http://hdl.handle.net/10183/1598
Mapas da formação docente na década de 90 : espaços de regulação social e emancipações possíveis|2002|Open Access|Tese|Professor;Formação;Política educacional;Mapa emancipatório;Cartografia;Legislação do ensino;Reforma do ensino;Políticas públicas;Brasil|por|A presente pesquisa, Mapas da formação docente na década de 90: espaços de regulação social e de emancipações possíveis analisa, com base no projeto socio-econômico em vigor no Brasil, as tendências que são projetadas nas reformas da formação de professores. O estudo valeu-se da abordagem cartográfica analisando os mapas normativos oficiais representados nesta investigação pela Lei de Diretrizes e Bases da Educação Nacional de 1996, pelo Plano Nacional de Educação e pelas Diretrizes Curriculares para Formação de professores para a Educação Básica. A pesquisa deteve-se, igualmente, na análise do mapa de um lugar, em suas interrelações com as determinações das políticas macroeducacionais. Estas reflexões foram confrontadas com uma proposta de resistência, nominada também de mapa emancipatório, conforme ensinamento de Santos (1998, 2000). As conclusões provisórias do processo investigativo sinalizam para as marcas reguladoras do processo de formação traduzidas em: transnacionalização das políticas educativas; educação para o mercado; falsa autonomia; avaliação de desempenho; participação de baixa intensidade; formação, profissional gerenciada; ênfase no técnico e no administrativo; razão prática. Propondo mapas emancipatórios defende-se a educação como direito universal e bem público; o conhecimento emancipatório; uma política global de formação. A pesquisa reforça a necessidade de construir novos mapas, os quais sejam portadores de novas frentes de diálogo, de utopia e de emancipações.|http://hdl.handle.net/10183/1604
A aprendizagem na educação de jovens e adultos : ""o tempo fora dos eixos""|2002|Open Access|Tese|Aprendizagem;Tempo;Educação de jovens e adultos|por|O presente trabalho apresenta inicialmente algumas conexões transversais nos tempos de vida da investigadora, preliminares à investigação. A partir dessas conexões, foram produzidas as questões que motivaram a elaboração da investigação sobre o desejo de aprender em um grupo de sujeitos de um programa de educação de jovens e adultos, bem como a procura e escolha de um referencial teórico que permitiu acompanhar a “atualização” desse desejo ao longo dos seus diversos tempos vividos. Assim, a investigação partiu do problema de que os movimentos de “atualização” do desejo de aprender no tempo de aprendizagem de jovens e adultos não obedecem a uma ordem cronológica, mas sim aos diferentes modos de articulação do presente, passado e futuro. No processo de construção do referencial teórico para investigar a “atualização” do desejo de aprender foi escolhido como eixo central o tempo, na concepção bergsoniana de duração, na qual se produzem a diferença e a singularidade, imbricadas no movimento de criação do sujeito. Embora a escolha tenha recaído no tempo, esse é inseparável do espaço, daí que foi elaborada uma análise da sociedade capitalista globalizada da contemporaneidade. O espaço é entendido aqui como extensão onde se produz o sujeito, o qual sofre as investidas dos mecanismos econômicos e culturais hegemônicos para tentar cooptar o seu desejo, acenando-lhe com a ilusão de uma total satisfação, através do consumo. Para tanto, foram analisados alguns mecanismos utilizados para a cooptação do sujeito, tais como a omissão ou suspensão de sua memória, como meio de conhecimento individual e da humanidade, cujos desdobramentos são a construção de uma lógica da não diferença e o desrespeito à alteridade, o que caracteriza a massificação da sociedade  Junto à análise da sociedade capitalista massificada foi feita também uma análise das possibilidades de novas e múltiplas formas de subjetivação produtoras de linhas de fuga à homogeneização do sujeito, de dentro da sociedade, pois não há um fora possível. As novas possibilidades foram delineadas a partir de um referencial teórico encontrado na psicanálise, com suas contribuições sobre a produção do desejo, bem como as interlocuções possíveis com a filosofia da diferença em Deleuze. Quanto à orientação metodológica da investigação, a escolha do eixo tempo levou à orientação do método intuitivo bergsoniano através da leitura feita por Deleuze, o qual utiliza o caso-pensamento que, aqui, é a educação de jovens e adultos em processo de alfabetização, separando as questões relativas ao espaço e ao tempo e privilegiando o segundo; verifica se o problema proposto é um falso ou um verdadeiro problema, esse último propõe outras questões ao longo da investigação, não busca apenas soluções; acompanha o movimento do pensamento sem ter, a priori, um modelo dividido em categorias, mas procurando vê-lo na linha da duração e da produção de uma memória ontológica. O acompanhamento do pensamento dos sujeitos foi feito através da realização de entrevistas, nas quais falaram sobre o seu passado, o seu presente e suas perspectivas futuras, tendo como eixo das perguntas o desejo de aprender.  Foi delimitado um grupo de nove sujeitos que participaram da investigação e estabelecidos os três tempos para serem entrevistados: o tempo de rememoração, no início do atual período de escolarização, para lembrar suas experiências passadas em relação ao desejo de freqüentar a escola; o tempo de produção/passagem, ao final do primeiro semestre de escolarização, para falar de suas experiências atuais; o tempo de fechamento/abertura, um ano após a segunda entrevista, para fazer um balanço de suas aprendizagens e das possíveis mudanças em sua vida a partir dessas aprendizagens. Esses três tempos permitiram delinear a cartografia do movimento de “atualização” do desejo de aprender dos sujeitos investigados. Após cada tempo de entrevistas dos sujeitos foi feita uma análise do que era comum a todas as falas dos sujeitos, não no sentido de encontrar generalidades, mas relativo à existência dos movimentos do seu pensamento, constituindo-se nos três entretempos da investigadora  aprender e suas conexões com a produção da diferença, do estilo e da singularidade, bem como as articulações delineadas entre o presente da aprendizagem na escola, o passado e futuro de cada sujeito. A partir das conclusões e problemáticas construídas através da análise das entrevistas, foi possível apontar para algumas indicações de como se materializam as investidas da sociedade capitalista globalizada nos movimentos capilares sociais, no caso, nos sujeitos de um programa de educação de jovens e adultos, o que se mostrou de forma não monolítica, mas com ranhuras e falhas, o que permitiu ressaltar a máxima de que “nada está decidido” a respeito do sujeito e da subjetividade no seu processo de aprendizagem.|http://hdl.handle.net/10183/1606
A concepção do papel profissional do assistente social|1982|Open Access|Dissertação|Assistente social;Função social;Assistentes sociais;Funcoes|por|Esta investigação teve como finalidade estudar a concepção que Professores, Alunos e Assistentes Sociais têm do papel do profissional Assistente Social. Os sujeitos pesquisados foram 14 professores, Assistentes Sociais, 56 alunos do VII nível do curso de Serviço Social da Pontíficia Universidade Católica do Rio Grande do Sul e 39 Assistentes Sociais formados pelo referido curso no período de 1972 a 1978. Os dados foram coletados através de dois instrumentos: o primeiro baseado na metodologia Q de Stenphenson, composto por setenta afirmações sobre o papel do Assistente Social e o segundo por um questionário para a identificação dos sujeitos. Para análise dos dados foram utilizaram-se os procedimentos preconizados pelo metodologia Q. Descreveu-se, primeiramente, a concepção que cada um dos grupos tinha do papel profissional do Assistente Social, em suas dimensões prescritivas e, em seguida, procedeu-se a comparação dos grupos entre si. Os resultados demonstram uma heterogeneidade entre as concepções dos três grupos, comparados entre si, e entre os sujeitos de cada um dos grupos.  Quanto à semelhança de concepção do papel profissional do Assistente Social verificou-se maior proximidade entre Alunos e Assistentes Sociais, seguidos por Professores e Alunos e, em último lugar, Professores e Assistentes Sociais. São feitas sugestões para estudos posteriores e para a atuação no curso de Serviço Social.|http://hdl.handle.net/10183/1612
Educação e exclusão : uma abordagem ancorada no pensamento de Karl Marx|2002|Open Access|Tese|Marx, Karl 1818-1883.;Exclusão social;Pesquisa educacional;Inclusão escolar;Exclusão escolar;Sociologia da educação|por|Este trabalho discute o conceito de exclusão social e suas implicações na educação, tomando como fundamento teórico o pensamento de Karl Marx. Seu objetivo é possibilitar embasamento conceitual sólido para as pesquisas no campo da educação, bem como a articulação de uma rede categorial adequada para a compreensão e intervenção nos fenômenos educativos. Inicialmente, é feita uma exposição do conjunto da obra de Marx, sob a perspectiva temática da exclusão. Em seguida, é investigado o fenômeno da exclusão social na literatura contemporânea, tanto nas ciências sociais, em geral, quanto na educação, em particular. Como resultado da pesquisa, concluiu-se que: 1) o círculo exclusão/inclusão é constitutivo necessário da lógica do capital, como condicionante de seu processo; 2) o conceito exclusão pode ter valor analítico, dentro de uma rede categorial complexa, como instrumento de reflexão do aparecer imediato do sistema do capital.|http://hdl.handle.net/10183/1620
Organização social e representação gráfica : crianças da escola itinerante do MST|2002|Open Access|Dissertação|Movimento dos Trabalhadores Rurais Sem Terra;Organização social;Representação gráfica;Desenho infantil;Símbolo nacional;Psicologia da criança;Escola itinerante;Rio Grande do Sul;Piaget, Jean, 1896-1980;Freire, Paulo, 1921-1997|por|O objetivo deste trabalho é o de compreender a interferência do meio na representação gráfica da criança da Escola Itinerante do MST (Movimento do Trabalhador Rural Sem Terra), ou seja, como e com que intensidade os elementos simbólicos (sigla, bandeira, ...) presentes em seu meio aparecem em seus desenhos. A representação gráfica das crianças é uma forma de comunicação e expressão do seu mundo, pela conexão entre os elementos simbólicos que compõem o meio externo com os mecanismos que fazem parte da sua estrutura interna, subjetiva. É na interação do sujeito com o meio que o conhecimento se constrói e é nesse momento que o processo de conscientização pode possibilitar uma internalização mais intensa dos elementos simbólicos que vão estar presentes no meio sócio-cultural em que a criança vive. A criança desenha o que é real para ela e um meio social carregado de valores e de um universo simbólico vivido diariamente por ela pode interferir significativamente no seu desenho. Esse universo simbólico está presente nas atividades realizadas, não só na escola como também nas ações do acampamento em geral e isso possibilita à criança uma compreensão mais consciente e crítica da realidade que a cerca e da sua própria história de vida. Teóricos como Piaget e Freire contribuem significativamente para a fundamentação teórica dessa pesquisa, através dos seus posicionamentos com relação à educação no seu movimento teoria e prática; à tomada de consciência e à conscientização, como também ao processo de construção simbólica na criança, pela qual ela se constitui como um ser simbólico e social.  Luquet, Marjorie e Brendt Wilson, com seus estudos sobre o desenho da criança trazem contribuições na área do grafismo infantil e uma visão iconoclasta, fundamentais para compreendermos melhor as representações das crianças e podermos estabelecer um diálogo com seus desenhos. A coleta de dados para análise se deu no próprio Acampamento junto as crianças, com atividades variadas e tendo como forma de registro o desenho. As falas das crianças referentes ao desenho também são importantes pois ajudam na interpretação do mesmo. Através da análise dos desenhos das crianças pudemos constatar a intensidade com que o contexto vivido por elas interfere na sua representação gráfica, referida aqui como desenho, justamente pela constante presença dos elementos simbólicos que fazem parte do MST, em seus desenhos. Conclui-se, desafiando os educadores a repensarem suas práticas educativas no sentido de buscar o significado dos conceitos a serem trabalhados com as crianças no seu próprio contexto a fim de tornar o conhecimento vivo e em movimento, explorando o universo simbólico que compõe esse meio social no qual a criança interage.|http://hdl.handle.net/10183/1621
Uma boa forma de ser feliz : representações de corpo feminino na revista Boa Forma|2002|Open Access|Dissertação|Boa Forma (Revista);Corpo;Mídia;Representação;Mulher;Análise do discurso;Gênero;Feminismo;Estudos culturais;Pedagogia cultural|por|Nesta dissertação, discuto e problematizo representações de corpo feminino produzidas e/ou veiculadas em revistas voltadas para o público feminino. Para isso, tomo como corpus de análise um programa de dieta alimentar e exercícios físicos, denominado Desafio de Verão, editado pela revista Boa Forma, nos anos de 1999, 2000 e 2001. O referencial teórico-metodológico utilizado é o dos Estudos Feministas e dos Estudos Culturais que recorrem a uma aproximação com a perspectiva pós-estruturalista de análise. Discuto a conexão entre corpo e pedagogia, a fim de analisar como o corpo feminino aparece representado na mídia. Entendo a mídia como uma instância onde o poder se exercita. Ela educa, disciplina e regula os corpos como qualquer outra instância educativa e, por isso, é tratada, aqui, como uma Pedagogia Cultural. Nessa perspectiva, entende-se que a revista faz parte de uma pedagogia que visa à produção de identidades, à produção de um determinado tipo de corpo feminino. Utilizando-me, então, da análise cultural, exploro os textos da revista, operando com os conceitos de representação, gênero, corpo como projeto, discurso, poder e identidade com o intuito de descrever e problematizar os diferentes modos pelos quais o corpo é representado, descrito, classificado, nomeado e produzido na revista em questão. A investigação realizada permite argumentar que há um ostensivo estímulo por parte da mídia para que a mulher empreenda uma busca incessante de si mesma, ao mesmo tempo em que se evidencia a provisoriedade das identidades e a flexibilidade do corpo. Permite argumentar, também, que discursos de diversas áreas do conhecimento, articulando-se com o senso comum, reforçam a representação da maleabilidade do corpo e o quanto este pode ser re/construído e transformado de acordo com o design mais atual, o que indica a necessidade de se problematizar o noção contemporânea do corpo projeto.|http://hdl.handle.net/10183/1623
Perspectivas e sentidos na interação virtual em rede telemática|2002|Open Access|Dissertação|Informática na educação;Computador na educação;Lista de discussão;Internet;Professor;Ensino fundamental;Tecnologia educacional;Inovação educacional;Telemática|por|Esta pesquisa aconteceu a partir de uma lista de discussão, em rede telemática, entre professores da 4ª série do ensino fundamental de três escolas da região central do Estado do Rio Grande do Sul. Neste espaço de interação virtual, tínhamos como objetivo estudar como se instituíam as condições para emergência de novos sentidos, possibilitadores de uma dinâmica auto-organizativa do próprio espaço de interação, assim como seus extravasamentos para as práticas em situação pedagógica. Os referenciais teóricos, que deram sustentação a este estudo, encontram seus fundamentos na Epistemologia Genética de Jean Piaget e nas aproximações realizadas pelo próprio autor, com as teorias da complexidade, especialmente a teoria do caos e dos sistemas dinâmicos auto-organizativos. Na análise dos dados coletados no interior da lista, foi possível observar que o próprio espaço de interação telemática (definido pela lista de discussão) tornou-se operador das interações/reflexões dialógicas, entre professores (S x S) e entre suas práticas em situações pedagógicas (S x O). Os movimentos interativos/reflexivos, num misto de encontros/desencontros de idéias e sentidos, instituíram uma zona de interação telemática (zit). Por conseguinte, devido a multiplicidade de pontos de vista e de espaços-tempos visibilizados nesta zit, novos modos de pensar e de agir abriam-se para um campo virtual de possibilidades (Copntinuação) O que estava inicialmente fragmentado, solto, desorganizado, disperso, sem um sentido aparente e com operadores restringindo as aproximações integrativas (característico das condutas α), aos poucos foi conquistando coerência e estabilidade, integrando os desvios e as perturbações nestas novas construções e aproximando os professores de condutas β e γ. Enfim, a zit configurava suas fronteiras provisórias, apenas nas circularidades complexas, nos estados estacionários (aberturas e fechamentos coexistindo), que emergiam no devir das interações/reflexões partilhadas. Novas perspectivas tornaram-se possíveis e o professor podia, então, deslocar-se em relação a si, ao outro (colegas, autores...) e a própria prática, conquistando metapontos de vista. O que, de um determinado lugar, era restritor e limitava as interações/reflexões, de outro, tornava-se objeto tematizado para meta-reflexões. As oscilações acabaram por produzir novas estabilidades em meio às instabilidades, dessa forma instituindo a própria zit como um operador para os processos de emergência e produções de sentidos. Este estudo é, também, uma contribuição ao uso crítico/criativo das novas tecnologias na educação, enquanto possibilitadora de novos sentidos nas transformações político-pedagógicas.|http://hdl.handle.net/10183/1638
Barro e conhecimento : por uma poética humana|2002|Open Access|Dissertação|Ensino;Argila;Arte;Educação;Ecologia;Escultura;Estética;Educação artística;Criatividade;Bachelard, Gaston, 1884-1962|por|O conhecimento sensível e criador com argila afirma a arte em sua função estética, social, política, ética e ecológica e se posiciona a partir de práticas educacionais e estéticas. Este trabalho relata o processo instituinte de uma oficina com barros desta região, junto à Secretaria de Cultura do Munícipio de Bagé/RS, que buscou vias de acesso a esta cultura. Propõe reflexões que tornaram possível compreender o quanto a arte, a educação e a ecologia podem estar interligadas se não forem tomadas como partes independentes do conhecimento desvinculado da vida. O presente trabalho com argilas, com os sujeitos singularizados e o método fenomenológico permeado pelo diálogo com a proposta de imaginação material lançada por Gaston Bachelard, articulado a outros autores, permitiram configurar esta pesquisa como possível pedagogia da imaginação capaz de gerar espaços vitais.|http://hdl.handle.net/10183/1644
Meninas no papel|2002|Open Access|Tese|Menina;Periódico infantil;Representação;Modernidade;Mulher;Sexualidade;Mídia;Análise do discurso;Infância;Subjetividade;Brasil;Foucault, Michel, 1926-1984|por|Meninas no papel faz parte das discussões onde se examinam as relações entre a invenção da infância, governo e subjetivação, preocupando-se, especificamente, com a produção das meninas nas revistas femininas infantis brasileiras. Para dar conta da trama que envolve a produção do sujeito menina, dos vários saberes e poderes que atravessam sua fabricação, divido a tese em partes que se entrecruzam. Trabalhadas separadamente, as mesmas não mantêm uma continuidade linear entre si. Suas transversalidades, porém, produzem os nós de uma teia de relações que dá significado aos vários começos de uma infância que não cessa de se transformar. Na primeira parte da tese, me alio à perspectiva genealógica do pensamento de Michel Foucault para tratar da invenção da infância, sua produção e governo na modernidade ocidental, a fim de mostrar como se constituiu essa infância de hoje. Ressalto as técnicas de produção dos sujeitos femininos, constituídos pelas práticas de governo: o governo dos outros e de si. Na segunda parte da tese, analiso a produção das meninas na prática discursiva e não discursiva das revistas, e em especial, das revistas femininas infantis brasileiras, perfazendo o processo de fabricação dos sujeitos femininos infantis no papel, na atualidade. Trato das relações de poder/saber que constituem a forma de governo de manuais de civilidade e de revistas femininas, que produzem sujeitos meninas como um ‘ser civilizado’, educado em seus desejos. Mostro as formas de subjetivação das meninas, bem como a produção do disciplinamento da sua sexualidade, através de um dispositivo que produz uma menina ao mesmo tempo inocente e pura, sensual e erotizada, ou seja, juvenescida. Sustento que essa posição de sujeito - a de juvenescido - produz efeitos na subjetivação de meninas e mulheres contemporâneas e, conseqüentemente, na forma de pensar a sua educação.;Girls on the sheet is part of the discussion that examines the relations among the childhood invention, government and subjectivity, taking particular account into girls production in the Brazilian female children’s magazines. To understand the weave that involves the production of the girl subject, of several knowledge and powers that permeate her creation, the thesis is divided into parts which intercross themselves. If the parts are worked separately, they don’t keep a linear continuity between themselves. However, their transversalities produce the web knots of relations, which makes the meaning of several beginnings of a childhood that never stops changing. At the first part of the thesis I join the genealogical view of Michel Foucault’s thought to deal with the childhood invention, its production and government in the Western modernity, in order to show how this childhood is constituted nowadays. I emphasize the techniques of production of the female subjects, constituted by the government practices; the government of others and itself. After that, I analyze the girls’ production in the discursive practice in the magazines, in particular, the Brazilian female magazines accomplishing the process of creating the children female subjects on the sheet and at the present. I consider the relations of power/knowledge that constitute the government configuration of manuals of civility and of female magazines, that produce girl subjects as a “civilized being”, taught in their wishes. I shown the configuration of the girls subjectivity in a process of creases and pleats, the production of disciplining their sexuality through a dispositive that produces at the same time an innocent and pure girl, sensual and erotically shown, by means, young. Finally, I support that this subject positionyouth- produces effects in the subjectivity of contemporary girls and women and, consequently, the way of thinking their upbringing.|http://hdl.handle.net/10183/1645
O papel do espaço na formação e transformação da ação pedagógica do educador infantil|2003|Open Access|Tese|Espaço físico;Organização;Sala de aula;Educação infantil;Professor;Formação|por|Meninas no papel faz parte das discussões onde se examinam as relações entre a invenção da infância, governo e subjetivação, preocupando-se, especificamente, com a produção das meninas nas revistas femininas infantis brasileiras. Para dar conta da trama que envolve a produção do sujeito menina, dos vários saberes e poderes que atravessam sua fabricação, divido a tese em partes que se entrecruzam. Trabalhadas separadamente, as mesmas não mantêm uma continuidade linear entre si. Suas transversalidades, porém, produzem os nós de uma teia de relações que dá significado aos vários começos de uma infância que não cessa de se transformar. Na primeira parte da tese, me alio à perspectiva genealógica do pensamento de Michel Foucault para tratar da invenção da infância, sua produção e governo na modernidade ocidental, a fim de mostrar como se constituiu essa infância de hoje. Ressalto as técnicas de produção dos sujeitos femininos, constituídos pelas práticas de governo: o governo dos outros e de si. Na segunda parte da tese, analiso a produção das meninas na prática discursiva e não discursiva das revistas, e em especial, das revistas femininas infantis brasileiras, perfazendo o processo de fabricação dos sujeitos femininos infantis no papel, na atualidade. Trato das relações de poder/saber que constituem a forma de governo de manuais de civilidade e de revistas femininas, que produzem sujeitos meninas como um ‘ser civilizado’, educado em seus desejos. Mostro as formas de subjetivação das meninas, bem como a produção do disciplinamento da sua sexualidade, através de um dispositivo que produz uma menina ao mesmo tempo inocente e pura, sensual e erotizada, ou seja, juvenescida. Sustento que essa posição de sujeito - a de juvenescido - produz efeitos na subjetivação de meninas e mulheres contemporâneas e, conseqüentemente, na forma de pensar a sua educação.|http://hdl.handle.net/10183/1646
O processo decisório de migrar e a identidade sociocultural dos migrantes do Alto Uruguai para Sapiranga no Vale dos Sinos|2002|Open Access|Dissertação|Sociologia|por|O trabalho consiste em um ensaio sobre a identidade sociocultural de migrantes com histórica tradição de migração e de exclusão, provindos do meio rural e indo para cidade de colonização germânica. Tais indivíduos vivem, em seu espaço social de origem e de destino, o confronto entre duas racionalidades: o modo de vida tradicional e moderno, o que resulta em interação social conflituosa no âmbito dos valores e estilo de vida, evidenciando características socioculturais dos migrantes que os predispõem à instabilidade social. A análise está centrada nos fatores objetivos e subjetivos que constituem a decisão de migrar e, em sua relação, com o patrimônio sociocultural e a condição de precariedade do migrante. A migração é entendida como uma estratégia de sobrevivência que ocorre num espaço social complexo, marcado pela efervescência política e pela diversidade étnica e cultural, observadas, principalmente, em seu locus de origem. A pesquisa está baseada numa análise multidimensional, sob a abordagem qualitativa, fazendo uso de amostragem do tipo proposital e de observação participante que inclui migrantes e não-migrantes, em seu local de origem e de destino. O trabalho reconstrói a trajetória social do migrante com base na decisão de migrar, de modo a revelar seu significado e a relação com os aspectos da identidade que o condicionam e caracterizam sua frágil inserção.|http://hdl.handle.net/10183/1654
A família em transformação : democratização das relações intrafamiliares de assentados|2002|Open Access|Dissertação|Sociologia|por|Este estudo sociológico analisa a família em transformação. O foco da análise está nos impactos da luta pela terra sobre o processo de democratização das relações intrafamiliares de assentados. Compõe a unidade de análise três Assentamentos de Reforma Agrária de dois municípios da região Sul do Estado do Rio Grande do Sul, Brasil. Foram selecionadas quatorze famílias. Que transformações nelas ocorreram a partir da articulação da luta pela terra? Que impactos incidem nelas? As famílias aqui estudadas têm várias origens sócio-culturais e professam a fé em diferentes igrejas. Elas provêm de municípios da região Norte do Estado do Rio Grande do Sul; especificamente da micro-região do Alto Uruguai. Hoje, estão agrupadas na região Sul do Estado no espaço constituído pelos Assentamentos e continuam reivindicando Reforma Agrária. A luta pela terra ocasionou transformações nas famílias assentadas.  As transformações são identificadas num recorte temporal. Nele, o período de acampamento é referencial da análise. Para este estudo as famílias estão separadas em dois grupos: um, das famílias constituídas antes dos acampamentos e, o outro, daquelas constituídas depois dos acampamentos. Neles, foram observados: a partilha das atividades e a tomada de decisões; para os trabalhos de casa e da lavoura, e o gerenciamento dos bens culturais e patrimoniais. Agora, nos Assentamentos os pais querem prosperar na terra conquistada e ver os filhos estudando. As famílias assentadas tendem à democratização participativa das relações intrafamiliares, combatendo a discriminação e incentivando a participação da mulher e dos filhos; mas se encontram em meio a ambiguidades e paradoxos decorrentes da luta pela terra e do processo de modernização.|http://hdl.handle.net/10183/1704
O teatro no Centro Popular de Cultura da União Nacional dos Estudantes : o povo, a nação, o imperialismo e a revolução (1961-1964)|2001|Open Access|Dissertação|História|por|Nos anos 50 e 60 a vontade de superação do arcaico rumo ao moderno, no Brasil, ganhou expressão na Ideologia do Desenvolvimento. Tratava-se de acreditar que através das idéias e da divulgação destas seria possível promover no povo brasileiro uma mentalidade que fosse compatível com a modernidade. Ainda no governo de Café Filho, foi criado o Instituto Superior de Estudos Brasileiros (ISEB), órgão financiado pelo Ministério da Educação para tecer e debater esta ideologia. Mas, entre a ideologia do governo e a dos setores da sociedade brasileira que de algum modo foram influenciados por ela, havia uma diferença no uso de conceitos. Os conceitos chaves da Ideologia do Desenvolvimento são nação, povo, revolução e imperialismo. Na presente dissertação, procurei mostrar como estes conceitos eram usados em peças de teatro do Centro Popular de Cultura da União Nacional dos Estudantes (CPC da UNE).  Mesmo não assumindo diretamente a Ideologia do Desenvolvimento, o CPC da UNE fez uso de seus conceitos em suas peças. Houve mesmo uma aproximação entre o CPC e o ISEB, proporcionado pela publicação dos Cadernos do Povo Brasileiro, distribuídos pelo primeiro que os encomendou ao segundo. Entretanto, as peças cepecistas, embora influenciadas pela idéia de desenvolvimento e pelo clima de progresso industrial, nem por isso foram reprodutoras dos conceitos de povo, nação, revolução e imperialismo do ISEB. Ao contrário, significaram muitas vezes uma ruptura. No conceito de revolução brasileira, por exemplo, no geral, os isebianos acreditavam na necessidade de uma revolução burguesa pacífica a partir da aliança das classes operaria e burguesia nacional. Em contraste, no CPC, através de peças 6 como A mais valia vai acabar, seu Edgar, a aliança entre burguesia e operariado é contestada, vide a incompatibilidade de interesses.|http://hdl.handle.net/10183/1734
